,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
9.3,0.5273265688639805,0.08865826148836367,-0.23244274167419485,0.5715872391886573,1.2656557212795017,0.8801285219647594,0.006161319893091746,0.0026571400832312926,-0.004735284485794428,0.002258225449764133,0.0052880929028608185,0.00718412328553632
9.4,0.5667938964418245,0.10744460052304876,-0.2672329616981802,0.5749410355646221,1.2650077460555649,0.8813245859015709,0.006106607299936068,0.002633654391488389,-0.004723659719540547,0.002263446970441816,0.005278221886043644,0.007088361744759468
9.5,0.6058326076734935,0.12637680658233502,-0.30201469399621184,0.5768152418520706,1.2589446836618157,0.8827796333633686,0.0060457320257195175,0.0026060509384209373,-0.004700650520296,0.002273521508402856,0.005291044458812725,0.006994460413896148
9.600000000000001,0.6436358594189165,0.14529504193244222,-0.33623835859572815,0.5772242813965254,1.2477735560168364,0.882930562904249,0.005980478339724511,0.0025725924565821417,-0.0046693056297071895,0.0022866962998543674,0.005363641959122305,0.006918615020317331
9.700000000000001,0.6798301113263544,0.1643640693551716,-0.36986432204802533,0.5774138501028586,1.23312864283268,0.8827295514505025,0.005907936264928007,0.002527570143769028,-0.004631656144089666,0.0023115560733220466,0.0055025782307457196,0.006844357267963194
9.8,0.7148372385551166,0.18476354123797273,-0.40310209933135704,0.5769360766636823,1.2222760110011779,0.8808997560431215,0.005829299176197694,0.002470089561955879,-0.0045851402340162245,0.0023429423355275343,0.005651059035454272,0.00678481038869002
9.9,0.7490295209214758,0.20508736457008558,-0.43632375046488714,0.5746177216652897,1.208631236146753,0.8784158771386164,0.00574523882722444,0.0023951552565822983,-0.004528647732401283,0.002375860763323343,0.0058024370300347365,0.006745567526527559
10.0,0.7826071849205471,0.2250428569619138,-0.4696767015050081,0.570646080190205,1.1970206529301055,0.8767120482592816,0.0056555336084631565,0.0023138275077702565,-0.004463235256293023,0.002401098177740115,0.005954964538118001,0.006717345656448065
10.100000000000001,0.8154773422755108,0.24259893836614038,-0.5026898207309208,0.5649870868039343,1.1817214822650424,0.8791030861232092,0.005558636154480091,0.0022275668735893335,-0.004392866157469525,0.0024185467703575904,0.006122135638922677,0.00669002997884732
10.200000000000001,0.8477761635097978,0.2585602557224731,-0.5348528242497049,0.5575061134003797,1.1672873219646343,0.8856521559819309,0.005456344511093231,0.0021416835284250603,-0.004317647797711304,0.0024373837061001844,0.006331448513514418,0.006663872406277364
10.3,0.8794543726300741,0.2733111987855978,-0.566220196138255,0.5488154084834093,1.1530435072566074,0.8948826130364459,0.005349717489403182,0.002057572794980243,-0.0042323124055926855,0.002447052708490665,0.006560178254717362,0.006636178360134106
10.4,0.9101532726950885,0.2864063196965111,-0.5963304388972652,0.539775313591309,1.1392915746572525,0.9037571602479934,0.005243750061561145,0.001971948822963472,-0.004138820153494057,0.002450403204707587,0.006751532917609444,0.006607581137732926
10.5,0.9399218669472891,0.2990495763039532,-0.6247202848822525,0.5299470979440032,1.1228572326511783,0.9138717136924848,0.005138327832564141,0.0018842031422217703,-0.0040431003453520005,0.0024569524169512184,0.006902033787116665,0.006575698119933163
10.600000000000001,0.9691808107600706,0.3113285351115881,-0.6516133222585165,0.5189764409999864,1.1036290115966234,0.9241455791748917,0.005034270804432943,0.0017965710436012813,-0.0039438493436326095,0.002473104786850557,0.007049346109017394,0.006543672149348741
10.700000000000001,0.9977352966372205,0.32269937318100655,-0.677613923878789,0.5074690236816718,1.079882064645073,0.9348506691175651,0.004928528750880519,0.0017058842593572563,-0.003841019120486234,0.002496831182807468,0.007219458634997534,0.006509414807855539
10.8,1.0258159215047882,0.33337437818510124,-0.702488123760216,0.4962682242564178,1.0563626986558328,0.9464535319640963,0.004818836010651075,0.0016124706712926566,-0.0037320616994718455,0.002537871497311944,0.007407402110310445,0.006467994170852041
10.9,1.0536082330232388,0.3430239181728581,-0.7258588079083995,0.48499247362212483,1.0403128335047338,0.9606052288040982,0.00470273255000687,0.0015198935069575298,-0.003617001994806623,0.0025842889376325073,0.007613499289604967,0.006422508032553919
11.0,1.080867017497915,0.3514856371333658,-0.7475105288555118,0.47428911954148456,1.0251851417336066,0.974243309072286,0.004580976505793045,0.0014243278836701592,-0.0034956784167382436,0.0026347251367597174,0.007805102812410841,0.006359652357875614
