Fecha,TDV Control-2L_1,TDV Control-2L_2,TDV 45SDI-2L_1,TDV 45SDI-2L_2,
2016-08-18 1:00,492.6,1018.5,-298.9,20.6,
2016-08-18 1:15,497.5,1020.4,-299.5,26.6,
2016-08-18 1:30,501.8,1023.6,-295.1,28.0,
2016-08-18 1:45,507.4,1028.7,-294.4,32.6,
2016-08-18 2:00,513.0,1033.3,-288.0,38.6,
2016-08-18 2:15,518.5,1035.2,-284.2,43.4,
2016-08-18 2:30,523.5,1041.6,-280.4,48.0,
2016-08-18 2:45,526.6,1048.0,-276.0,52.6,
2016-08-18 3:00,531.5,1051.2,-269.6,60.0,
2016-08-18 3:15,537.1,1055.1,-266.5,64.7,
2016-08-18 3:30,542.1,1058.3,-263.2,68.7,
2016-08-18 3:45,545.8,1064.1,-261.9,71.4,
2016-08-18 4:00,550.7,1066.0,-254.3,78.7,
2016-08-18 4:15,553.8,1069.1,-253.1,84.0,
2016-08-18 4:30,558.7,1074.3,-250.5,88.7,
2016-08-18 4:45,562.4,1078.2,-244.2,93.4,
2016-08-18 5:00,568.6,1080.1,-240.3,100.0,
2016-08-18 5:15,569.9,1084.6,-237.8,100.7,
2016-08-18 5:30,575.4,1088.4,-234.0,108.1,
2016-08-18 5:45,577.9,1092.3,-232.1,113.4,
2016-08-18 6:00,581.6,1094.9,-228.3,114.7,
2016-08-18 6:15,583.4,1098.8,-223.8,120.1,
2016-08-18 6:30,588.4,1101.3,-221.3,121.4,
2016-08-18 6:45,589.7,1103.8,-223.2,119.4,
2016-08-18 7:00,584.7,1103.8,-230.2,110.1,
2016-08-18 7:15,581.0,1101.3,-239.8,104.1,
2016-08-18 7:30,576.7,1106.5,-248.0,97.4,
2016-08-18 7:45,569.9,1103.8,-258.1,90.7,
2016-08-18 8:00,558.2,1099.4,-272.2,75.4,
2016-08-18 8:15,543.9,1089.7,-291.8,58.6,
2016-08-18 8:30,535.9,1085.3,-306.5,39.4,
2016-08-18 8:45,529.1,1082.0,-327.5,18.6,
2016-08-18 9:00,508.1,1089.1,-342.8,8.6,
2016-08-18 9:15,492.0,1083.3,-354.8,20.0,
2016-08-18 9:30,479.6,1079.5,-358.6,33.4,
2016-08-18 9:45,475.9,1088.4,-356.7,48.0,
2016-08-18 10:00,459.9,1087.8,-346.6,59.4,
2016-08-18 10:15,448.8,1088.4,-340.8,67.4,
2016-08-18 10:30,440.1,1093.0,-337.6,77.4,
2016-08-18 10:45,428.4,1085.9,-336.3,80.7,
2016-08-18 11:00,417.8,1080.1,-342.8,78.7,
2016-08-18 11:15,406.1,1071.1,-345.3,70.0,
2016-08-18 11:30,395.6,1060.2,-355.4,57.4,
2016-08-18 11:45,378.9,1047.4,-359.2,42.0,
2016-08-18 12:00,365.3,1033.3,-370.7,16.6,
2016-08-18 12:15,346.1,1014.6,-386.6,-6.0,
2016-08-18 12:30,327.5,1003.1,-400.0,-26.7,
2016-08-18 12:45,308.4,983.2,-412.0,-50.7,
2016-08-18 13:00,285.6,958.8,-429.2,-81.4,
2016-08-18 13:15,265.8,936.2,-445.8,-110.1,
2016-08-18 13:30,245.9,913.1,-461.0,-144.1,
2016-08-18 13:45,225.6,891.9,-476.9,-173.5,
2016-08-18 14:00,203.3,868.8,-490.8,-201.5,
2016-08-18 14:15,172.5,845.1,-503.6,-229.5,
2016-08-18 14:30,140.9,811.1,-516.9,-259.6,
2016-08-18 14:45,109.4,781.0,-526.5,-290.8,
2016-08-18 15:00,80.9,749.4,-533.5,-312.2,
2016-08-18 15:15,59.9,711.6,-541.1,-316.2,
2016-08-18 15:30,40.8,678.9,-543.6,-315.6,
2016-08-18 15:45,22.9,634.6,-539.8,-319.6,
2016-08-18 16:00,4.3,594.1,-542.3,-330.8,
2016-08-18 16:15,-10.5,589.0,-539.2,-338.9,
2016-08-18 16:30,-11.1,583.8,-527.8,-350.2,
2016-08-18 16:45,-11.8,583.8,-524.0,-352.9,
2016-08-18 17:00,-1.3,573.5,-524.6,-359.6,
2016-08-18 17:15,14.9,579.3,-514.4,-350.2,
2016-08-18 17:30,33.4,596.1,-499.2,-331.6,
2016-08-18 17:45,63.6,612.1,-483.2,-309.6,
2016-08-18 18:00,87.2,631.3,-471.2,-288.8,
2016-08-18 18:15,113.1,653.8,-457.2,-269.6,
2016-08-18 18:30,146.5,681.4,-441.9,-241.5,
2016-08-18 18:45,179.2,709.0,-427.9,-216.8,
2016-08-18 19:00,213.8,735.9,-415.8,-192.1,
2016-08-18 19:15,242.2,760.4,-402.5,-165.5,
2016-08-18 19:30,269.5,788.7,-388.5,-135.5,
2016-08-18 19:45,299.1,811.8,-373.9,-110.1,
2016-08-18 20:00,323.2,832.2,-362.4,-86.1,
2016-08-18 20:15,346.1,854.7,-352.9,-68.7,
2016-08-18 20:30,364.6,868.8,-340.1,-57.4,
2016-08-18 20:45,381.3,886.2,-329.4,-42.7,
2016-08-18 21:00,393.1,899.7,-325.6,-30.7,
2016-08-18 21:15,406.1,911.9,-314.7,-18.0,
2016-08-18 21:30,420.9,923.5,-308.4,-12.6,
2016-08-18 21:45,433.9,936.2,-305.8,-8.0,
2016-08-18 22:00,445.0,949.7,-297.6,-0.6,
2016-08-18 22:15,454.3,957.4,-294.4,8.0,
2016-08-18 22:30,464.8,967.1,-286.1,16.0,
2016-08-18 22:45,472.2,975.5,-286.7,16.6,
2016-08-18 23:00,475.3,982.5,-286.1,20.0,
2016-08-18 23:15,481.4,986.3,-282.9,26.0,
2016-08-18 23:30,484.6,990.9,-286.1,29.4,
2016-08-18 23:45,487.0,998.6,-287.4,29.4,
2016-08-19 0:00,490.1,1001.7,-284.8,34.6,
2016-08-19 0:15,496.3,1003.1,-282.9,38.0,
2016-08-19 0:30,498.1,1007.5,-280.4,40.0,
2016-08-19 0:45,505.5,1012.1,-280.4,44.0,
2016-08-19 1:00,507.4,1016.5,-275.3,47.4,
2016-08-19 1:15,514.8,1021.0,-274.7,54.0,
2016-08-19 1:30,517.4,1026.2,-273.4,53.4,
2016-08-19 1:45,521.1,1028.7,-269.6,58.0,
2016-08-19 2:00,521.1,1033.9,-267.1,60.0,
2016-08-19 2:15,529.1,1037.7,-265.7,64.7,
2016-08-19 2:30,532.8,1042.2,-261.3,68.7,
2016-08-19 2:45,535.2,1044.1,-257.5,72.0,
2016-08-19 3:00,538.9,1047.4,-254.3,76.0,
2016-08-19 3:15,543.9,1051.8,-255.0,78.7,
2016-08-19 3:30,544.5,1053.7,-251.2,84.0,
2016-08-19 3:45,550.0,1058.3,-246.1,89.4,
2016-08-19 4:00,555.0,1062.8,-241.7,92.0,
2016-08-19 4:15,561.9,1067.9,-239.0,96.7,
2016-08-19 4:30,564.3,1071.8,-235.9,98.0,
2016-08-19 4:45,568.6,1073.0,-234.0,104.7,
2016-08-19 5:00,571.1,1076.8,-228.9,108.7,
2016-08-19 5:15,571.7,1081.4,-223.8,112.7,
2016-08-19 5:30,577.3,1085.3,-226.4,118.7,
2016-08-19 5:45,581.6,1087.8,-222.6,120.1,
2016-08-19 6:00,584.7,1090.3,-218.8,122.7,
2016-08-19 6:15,587.8,1096.1,-214.2,129.4,
2016-08-19 6:30,590.8,1101.9,-212.3,135.4,
2016-08-19 6:45,597.1,1109.0,-207.3,134.7,
2016-08-19 7:00,594.6,1109.0,-211.1,128.1,
2016-08-19 7:15,588.4,1105.7,-218.1,123.4,
2016-08-19 7:30,586.6,1102.6,-227.0,116.7,
2016-08-19 7:45,580.4,1098.8,-240.9,109.4,
2016-08-19 8:00,571.7,1093.6,-252.4,100.0,
2016-08-19 8:15,562.4,1094.2,-267.1,87.4,
2016-08-19 8:30,556.9,1085.9,-281.7,67.4,
2016-08-19 8:45,551.9,1089.1,-299.5,48.0,
2016-08-19 9:00,530.9,1094.9,-318.0,40.0,
2016-08-19 9:15,516.7,1091.7,-322.4,48.6,
2016-08-19 9:30,503.7,1087.8,-328.1,58.6,
2016-08-19 9:45,498.8,1091.1,-325.6,70.0,
2016-08-19 10:00,485.1,1094.9,-322.4,78.7,
2016-08-19 10:15,479.6,1098.8,-318.6,87.4,
2016-08-19 10:30,469.7,1096.8,-316.6,90.7,
2016-08-19 10:45,456.8,1093.6,-320.5,93.4,
2016-08-19 11:00,443.8,1085.9,-323.0,88.0,
2016-08-19 11:15,432.1,1072.4,-329.4,81.4,
2016-08-19 11:30,417.8,1063.4,-337.6,68.7,
2016-08-19 11:45,403.6,1051.2,-345.3,52.0,
2016-08-19 12:00,384.4,1035.8,-356.1,31.4,
2016-08-19 12:15,370.9,1020.4,-368.7,12.6,
2016-08-19 12:30,352.3,1002.5,-382.8,-11.4,
2016-08-19 12:45,328.2,980.5,-400.0,-38.0,
2016-08-19 13:00,304.7,960.7,-419.7,-72.1,
2016-08-19 13:15,280.6,938.2,-436.2,-102.1,
2016-08-19 13:30,260.2,917.0,-452.1,-132.7,
2016-08-19 13:45,233.7,893.3,-470.6,-164.1,
2016-08-19 14:00,207.0,863.8,-483.2,-190.1,
2016-08-19 14:15,173.6,836.1,-500.4,-221.5,
2016-08-19 14:30,142.1,800.8,-515.6,-248.8,
2016-08-19 14:45,113.1,769.4,-530.3,-277.6,
2016-08-19 15:00,86.5,739.8,-534.7,-290.2,
2016-08-19 15:15,62.4,708.4,-543.0,-297.6,
2016-08-19 15:30,34.0,662.1,-547.5,-302.8,
2016-08-19 15:45,8.0,614.6,-543.6,-309.6,
2016-08-19 16:00,-14.2,577.4,-552.6,-320.2,
2016-08-19 16:15,-30.9,562.0,-548.8,-332.8,
2016-08-19 16:30,-30.9,551.8,-542.3,-339.6,
2016-08-19 16:45,-30.9,553.7,-537.3,-345.6,
2016-08-19 17:00,-21.1,547.2,-529.7,-346.2,
2016-08-19 17:15,-2.5,549.8,-521.3,-333.6,
2016-08-19 17:30,19.1,565.8,-503.6,-317.6,
2016-08-19 17:45,45.1,584.5,-485.8,-296.2,
2016-08-19 18:00,76.6,608.2,-470.6,-272.2,
2016-08-19 18:15,105.7,637.1,-456.5,-247.5,
2016-08-19 18:30,139.7,664.1,-441.2,-224.8,
2016-08-19 18:45,175.5,693.6,-425.4,-193.5,
2016-08-19 19:00,204.0,719.9,-410.1,-166.7,
2016-08-19 19:15,239.8,749.4,-399.3,-132.7,
2016-08-19 19:30,265.2,776.4,-384.0,-107.5,
2016-08-19 19:45,294.9,800.8,-372.0,-82.1,
2016-08-19 20:00,322.7,823.9,-356.7,-66.1,
2016-08-19 20:15,343.6,841.3,-349.1,-50.0,
2016-08-19 20:30,358.5,860.5,-339.5,-35.4,
2016-08-19 20:45,379.5,878.5,-331.3,-26.0,
2016-08-19 21:00,393.7,892.7,-320.5,-15.4,
2016-08-19 21:15,410.4,907.4,-317.2,-6.6,
2016-08-19 21:30,424.0,920.8,-307.7,-1.4,
2016-08-19 21:45,432.1,931.2,-303.3,6.0,
2016-08-19 22:00,446.9,944.7,-295.1,13.4,
2016-08-19 22:15,456.2,958.8,-294.4,20.0,
2016-08-19 22:30,463.6,965.9,-289.3,23.4,
2016-08-19 22:45,473.4,972.2,-286.1,28.6,
2016-08-19 23:00,480.9,980.5,-284.2,34.0,
2016-08-19 23:15,487.7,987.0,-281.0,40.0,
2016-08-19 23:30,493.8,992.1,-276.6,43.4,
2016-08-19 23:45,500.7,999.2,-273.4,49.4,
2016-08-20 0:00,506.8,1007.5,-272.8,52.6,
2016-08-20 0:15,511.1,1013.3,-271.5,54.6,
2016-08-20 0:30,520.4,1017.1,-267.6,60.0,
2016-08-20 0:45,521.7,1019.1,-265.7,64.0,
2016-08-20 1:00,528.5,1024.8,-263.8,72.0,
2016-08-20 1:15,528.5,1028.7,-261.9,74.7,
2016-08-20 1:30,538.9,1029.4,-256.9,77.4,
2016-08-20 1:45,539.6,1037.1,-253.7,84.7,
2016-08-20 2:00,544.5,1042.2,-250.5,88.7,
2016-08-20 2:15,550.7,1047.4,-246.7,94.0,
2016-08-20 2:30,551.9,1052.5,-240.9,99.4,
2016-08-20 2:45,556.9,1057.6,-240.9,102.7,
2016-08-20 3:00,560.6,1060.8,-235.2,110.1,
2016-08-20 3:15,566.7,1066.6,-232.1,114.1,
2016-08-20 3:30,569.9,1071.1,-228.9,116.7,
2016-08-20 3:45,576.0,1072.4,-225.7,124.7,
2016-08-20 4:00,579.7,1075.6,-221.9,130.1,
2016-08-20 4:15,582.8,1080.1,-216.9,133.4,
2016-08-20 4:30,589.7,1085.3,-213.6,138.1,
2016-08-20 4:45,590.8,1093.0,-209.8,143.4,
2016-08-20 5:00,597.7,1092.3,-205.4,150.7,
2016-08-20 5:15,601.4,1098.0,-200.3,157.5,
2016-08-20 5:30,605.7,1105.7,-198.4,158.1,
2016-08-20 5:45,611.9,1109.6,-192.1,166.7,
2016-08-20 6:00,614.9,1110.3,-192.1,170.7,
2016-08-20 6:15,618.1,1116.7,-186.3,174.7,
2016-08-20 6:30,621.8,1121.9,-185.0,177.5,
2016-08-20 6:45,629.2,1125.0,-181.8,174.7,
2016-08-20 7:00,624.9,1125.7,-189.4,165.5,
2016-08-20 7:15,613.8,1121.9,-203.5,149.5,
2016-08-20 7:30,601.4,1116.7,-220.7,136.1,
2016-08-20 7:45,589.7,1111.5,-237.1,128.1,
2016-08-20 8:00,576.7,1103.8,-248.0,110.1,
2016-08-20 8:15,561.9,1096.1,-263.8,91.4,
2016-08-20 8:30,553.2,1088.4,-281.7,70.0,
2016-08-20 8:45,543.9,1084.0,-299.5,54.6,
2016-08-20 9:00,527.8,1088.4,-316.6,50.0,
2016-08-20 9:15,516.7,1082.6,-324.9,64.7,
2016-08-20 9:30,512.4,1083.3,-328.7,80.7,
2016-08-20 9:45,504.4,1086.5,-323.7,94.0,
2016-08-20 10:00,490.1,1093.0,-321.1,96.0,
2016-08-20 10:15,482.7,1098.0,-314.1,110.1,
2016-08-20 10:30,471.0,1101.9,-312.2,125.4,
2016-08-20 10:45,460.5,1093.6,-310.3,125.4,
2016-08-20 11:00,444.4,1082.0,-313.4,122.1,
2016-08-20 11:15,433.2,1073.0,-316.6,112.7,
2016-08-20 11:30,414.1,1057.6,-328.1,99.4,
2016-08-20 11:45,398.0,1041.0,-335.7,79.4,
2016-08-20 12:00,377.6,1026.2,-347.2,55.4,
2016-08-20 12:15,360.3,1007.5,-361.8,32.0,
2016-08-20 12:30,338.7,990.2,-377.1,6.6,
2016-08-20 12:45,315.8,967.1,-393.5,-21.4,
2016-08-20 13:00,291.7,945.3,-408.8,-56.1,
2016-08-20 13:15,269.5,921.6,-426.7,-89.4,
2016-08-20 13:30,246.6,895.2,-441.2,-125.5,
2016-08-20 13:45,223.7,878.5,-451.5,-148.1,
2016-08-20 14:00,197.2,852.2,-467.9,-174.1,
2016-08-20 14:15,168.1,822.0,-479.4,-206.8,
2016-08-20 14:30,138.4,790.6,-488.9,-234.8,
2016-08-20 14:45,111.3,764.8,-499.8,-258.2,
2016-08-20 15:00,87.2,735.3,-510.6,-268.2,
2016-08-20 15:15,64.2,692.4,-517.5,-273.6,
2016-08-20 15:30,36.4,651.2,-518.2,-272.8,
2016-08-20 15:45,16.7,605.0,-516.3,-282.2,
2016-08-20 16:00,-6.2,569.1,-516.3,-288.8,
2016-08-20 16:15,-29.1,550.4,-516.9,-300.2,
2016-08-20 16:30,-37.8,538.9,-511.2,,
2016-08-20 16:45,129.0,594.1,-511.2,,
2016-08-20 17:00,138.2,585.5,-510.6,,
2016-08-20 17:15,149.9,578.4,-506.8,,
2016-08-20 17:30,172.0,589.4,-496.0,,
2016-08-20 17:45,199.3,611.6,-482.6,,
2016-08-20 18:00,231.3,629.8,-473.1,,
2016-08-20 18:15,267.1,655.8,-458.4,,
2016-08-20 18:30,304.8,685.1,-441.2,,
2016-08-20 18:45,336.8,720.3,-431.7,,
2016-08-20 19:00,378.4,745.1,-413.3,,
2016-08-20 19:15,407.7,778.3,-400.6,,
2016-08-20 19:30,448.7,808.2,-384.7,,
2016-08-20 19:45,476.1,834.3,-368.7,,
2016-08-20 20:00,501.5,858.4,-362.4,,
2016-08-20 20:15,527.5,881.2,-348.5,,
2016-08-20 20:30,554.2,901.9,-337.0,,
2016-08-20 20:45,569.2,918.3,-329.4,,
2016-08-20 21:00,587.4,933.2,-319.2,,
2016-08-20 21:15,603.7,950.8,-314.1,,
2016-08-20 21:30,617.3,964.4,-305.2,,
2016-08-20 21:45,631.0,977.5,-298.9,,
2016-08-20 22:00,645.4,986.7,-294.4,,
2016-08-20 22:15,657.1,999.6,-287.4,,
2016-08-20 22:30,668.8,1010.1,-284.2,,
2016-08-20 22:45,675.3,1015.2,-276.6,,
2016-08-20 23:00,683.1,1025.0,-276.6,,
2016-08-20 23:15,692.3,1031.6,-270.9,,
2016-08-20 23:30,701.3,1037.4,-268.4,,
2016-08-20 23:45,705.9,1045.9,-265.7,,
2016-08-21 0:00,714.4,1051.1,-260.0,,
2016-08-21 0:15,720.2,1057.0,-260.0,,
2016-08-21 0:30,726.7,1063.4,-253.1,,
2016-08-21 0:45,733.3,1069.3,-246.1,,
2016-08-21 1:00,739.2,1071.9,-244.2,,
2016-08-21 1:15,747.0,1077.7,-237.8,,
2016-08-21 1:30,751.5,1086.3,-234.6,,
2016-08-21 1:45,758.7,1090.8,-225.1,,
2016-08-21 2:00,764.5,1096.0,-220.7,,
2016-08-21 2:15,771.0,1100.5,-216.1,,
2016-08-21 2:30,774.9,1108.4,-215.5,,
2016-08-21 2:45,780.8,1114.2,-209.2,,
2016-08-21 3:00,784.7,1118.7,-204.7,,
2016-08-21 3:15,791.2,1122.0,-201.6,,
2016-08-21 3:30,792.5,1127.3,-196.5,,
2016-08-21 3:45,795.8,1129.8,-193.3,,
2016-08-21 4:00,799.7,1132.4,-192.1,,
2016-08-21 4:15,804.8,1134.4,-189.4,,
2016-08-21 4:30,807.5,1139.6,-187.5,,
2016-08-21 4:45,810.7,1143.5,-185.6,,
2016-08-21 5:00,817.3,1146.8,-186.3,,
2016-08-21 5:15,817.3,1147.4,-183.7,,
2016-08-21 5:30,821.2,1146.8,-181.2,,
2016-08-21 5:45,821.2,1151.9,-180.6,,
2016-08-21 6:00,828.3,1153.3,-177.4,182.1,
2016-08-21 6:15,830.2,1156.6,-172.3,184.1,
2016-08-21 6:30,834.1,1161.1,-172.3,186.1,
2016-08-21 6:45,836.8,1165.0,-176.8,185.5,
2016-08-21 7:00,833.5,1168.3,-184.4,176.7,
2016-08-21 7:15,824.4,1164.4,-195.2,165.5,
2016-08-21 7:30,821.8,1170.2,-210.4,150.7,
2016-08-21 7:45,815.9,1165.6,-226.4,138.7,
2016-08-21 8:00,802.3,1157.2,-245.5,124.1,
2016-08-21 8:15,787.2,1148.0,-263.8,100.0,
2016-08-21 8:30,776.3,1145.5,-282.9,72.0,
2016-08-21 8:45,767.7,1141.6,-305.2,50.0,
2016-08-21 9:00,743.7,1148.0,-326.2,36.6,
2016-08-21 9:15,726.1,1139.0,-347.8,38.0,
2016-08-21 9:30,717.7,1131.2,-355.4,44.6,
2016-08-21 9:45,704.0,1131.8,-362.4,53.4,
2016-08-21 10:00,684.5,1136.3,-362.4,60.0,
2016-08-21 10:15,670.1,1142.9,-366.2,68.0,
2016-08-21 10:30,649.9,1138.3,-366.8,71.4,
2016-08-21 10:45,638.2,1134.4,-367.6,74.7,
2016-08-21 11:00,618.1,1124.0,-372.0,70.7,
2016-08-21 11:15,600.5,1111.7,-379.0,60.0,
2016-08-21 11:30,579.0,1095.3,-389.1,46.0,
2016-08-21 11:45,558.1,1078.5,-401.9,29.4,
2016-08-21 12:00,530.2,1054.3,-414.5,3.4,
2016-08-21 12:15,504.0,1030.8,-429.8,-19.4,
2016-08-21 12:30,479.4,1010.1,-445.0,-48.0,
2016-08-21 12:45,450.1,982.0,-459.7,-77.4,
2016-08-21 13:00,422.0,965.8,-473.7,-102.7,
2016-08-21 13:15,397.4,937.8,-488.3,-132.7,
2016-08-21 13:30,368.1,913.7,-503.6,-164.1,
2016-08-21 13:45,342.7,890.2,-515.0,-190.1,
2016-08-21 14:00,316.5,864.8,-530.3,-215.5,
2016-08-21 14:15,289.9,836.3,-539.2,-243.5,
2016-08-21 14:30,254.0,805.6,-548.8,-266.8,
2016-08-21 14:45,226.1,768.5,-561.4,-282.8,
2016-08-21 15:00,197.4,738.6,-567.8,-293.6,
2016-08-21 15:15,166.1,702.1,-579.3,-295.6,
2016-08-21 15:30,130.4,649.4,-583.1,-298.2,
2016-08-21 15:45,97.2,603.8,-587.5,-305.6,
2016-08-21 16:00,67.3,558.9,-594.5,-322.2,
2016-08-21 16:15,41.9,534.7,-596.5,-334.2,
2016-08-21 16:30,28.2,519.8,-591.9,-348.9,
2016-08-21 16:45,22.3,519.1,-588.8,-356.9,
2016-08-21 17:00,30.2,506.2,-584.3,-360.9,
2016-08-21 17:15,40.5,498.4,-580.5,-360.9,
2016-08-21 17:30,58.1,503.5,-568.4,-345.6,
2016-08-21 17:45,82.9,518.5,-558.9,-324.2,
2016-08-21 18:00,108.3,532.8,-548.8,-305.6,
2016-08-21 18:15,139.5,553.7,-536.6,-282.8,
2016-08-21 18:30,175.9,582.3,-518.2,-253.5,
2016-08-21 18:45,218.3,611.6,-503.6,-222.8,
2016-08-21 19:00,256.7,644.1,-487.0,-191.5,
2016-08-21 19:15,301.6,680.6,-466.7,-154.7,
2016-08-21 19:30,342.7,715.2,-450.2,-118.7,
2016-08-21 19:45,385.6,751.5,-433.0,-91.4,
2016-08-21 20:00,418.8,778.3,-414.5,-64.1,
2016-08-21 20:15,450.7,808.2,-401.2,-41.4,
2016-08-21 20:30,479.4,838.8,-385.3,-26.7,
2016-08-21 20:45,504.8,860.3,-372.6,-10.0,
2016-08-21 21:00,530.2,885.1,-359.9,5.4,
2016-08-21 21:15,552.3,903.9,-347.2,14.6,
2016-08-21 21:30,574.4,924.2,-340.8,28.6,
2016-08-21 21:45,594.6,942.3,-328.1,36.0,
2016-08-21 22:00,609.5,955.4,-322.4,45.4,
2016-08-21 22:15,624.5,973.0,-313.4,56.0,
2016-08-21 22:30,640.2,986.7,-307.1,63.4,
2016-08-21 22:45,654.4,995.7,-301.4,73.4,
2016-08-21 23:00,666.2,1008.7,-291.8,80.7,
2016-08-21 23:15,677.9,1019.9,-284.2,89.4,
2016-08-21 23:30,692.3,1032.8,-279.1,96.0,
2016-08-21 23:45,703.3,1045.2,-273.4,102.7,
2016-08-22 0:00,710.5,1056.2,-265.1,109.4,
2016-08-22 0:15,722.2,1062.1,-261.3,115.4,
2016-08-22 0:30,730.0,1071.9,-256.2,122.1,
2016-08-22 0:45,737.2,1079.7,-250.5,128.1,
2016-08-22 1:00,745.0,1087.5,-247.4,132.7,
2016-08-22 1:15,750.1,1093.3,-245.5,137.4,
2016-08-22 1:30,754.8,1099.9,-238.4,140.7,
2016-08-22 1:45,760.6,1107.0,-237.1,146.1,
2016-08-22 2:00,767.1,1112.3,-231.4,150.1,
2016-08-22 2:15,773.0,1116.8,-227.0,152.7,
2016-08-22 2:30,779.4,1123.4,-227.0,156.7,
2016-08-22 2:45,782.1,1127.9,-225.1,159.5,
2016-08-22 3:00,786.6,1129.8,-221.3,162.1,
2016-08-22 3:15,789.9,1138.3,-220.0,164.7,
2016-08-22 3:30,792.5,1140.2,-218.1,168.1,
2016-08-22 3:45,795.1,1145.5,-218.1,172.1,
2016-08-22 4:00,799.7,1148.0,-217.5,174.7,
2016-08-22 4:15,802.9,1153.3,-215.0,176.7,
2016-08-22 4:30,807.5,1153.3,-215.0,178.1,
2016-08-22 4:45,807.5,1160.5,-216.1,180.1,
2016-08-22 5:00,810.7,1166.3,-214.2,180.1,
2016-08-22 5:15,811.4,1170.2,-217.5,184.7,
2016-08-22 5:30,812.6,1169.5,-223.2,178.7,
2016-08-22 5:45,807.5,1168.9,-225.7,178.1,
2016-08-22 6:00,808.1,1171.5,-227.0,175.5,
2016-08-22 6:15,805.6,1169.5,-232.7,176.7,
2016-08-22 6:30,802.3,1169.5,-233.3,169.5,
2016-08-22 6:45,799.0,1168.3,-239.8,160.1,
2016-08-22 7:00,789.9,1165.6,-251.2,147.5,
2016-08-22 7:15,782.1,1165.0,-261.3,135.4,
2016-08-22 7:30,774.3,1159.7,-273.4,126.1,
2016-08-22 7:45,761.2,1153.3,-282.9,117.4,
2016-08-22 8:00,743.7,1146.1,-293.2,100.7,
2016-08-22 8:15,727.4,1137.7,-309.0,85.4,
2016-08-22 8:30,716.3,1131.2,-326.8,65.4,
2016-08-22 8:45,704.6,1131.2,-341.4,50.0,
2016-08-22 9:00,686.4,1132.4,-359.2,46.6,
2016-08-22 9:15,672.7,1127.9,-366.8,55.4,
2016-08-22 9:30,664.2,1123.4,-369.5,67.4,
2016-08-22 9:45,651.9,1124.6,-365.6,72.7,
2016-08-22 10:00,636.9,1129.8,-361.8,83.4,
2016-08-22 10:15,625.9,1132.4,-359.9,88.7,
2016-08-22 10:30,609.5,1130.5,-356.1,93.4,
2016-08-22 10:45,593.9,1120.1,-359.9,96.7,
2016-08-22 11:00,573.7,1110.9,-362.4,90.0,
2016-08-22 11:15,560.7,1097.3,-371.4,78.7,
2016-08-22 11:30,541.2,1081.0,-379.0,63.4,
2016-08-22 11:45,518.4,1064.0,-389.7,42.0,
2016-08-22 12:00,491.1,1045.2,-403.1,22.0,
2016-08-22 12:15,465.0,1021.8,-422.2,-8.0,
2016-08-22 12:30,436.4,996.4,-436.2,-34.0,
2016-08-22 12:45,405.8,967.7,-455.3,-61.4,
2016-08-22 13:00,370.0,939.0,-473.7,-98.1,
2016-08-22 13:15,335.5,907.8,-495.4,-131.5,
2016-08-22 13:30,302.3,879.2,-513.1,-164.7,
2016-08-22 13:45,269.7,853.1,-531.6,-198.1,
2016-08-22 14:00,239.1,816.7,-547.5,-225.5,
2016-08-22 14:15,198.1,782.8,-564.6,-257.6,
2016-08-22 14:30,165.5,739.8,-581.2,-280.8,
2016-08-22 14:45,138.8,700.1,-590.0,-304.2,
2016-08-22 15:00,108.9,669.5,-599.6,-308.2,
2016-08-22 15:15,77.0,627.9,-604.1,-318.2,
2016-08-22 15:30,51.6,583.0,-606.6,-322.2,
2016-08-22 15:45,24.3,526.3,-612.9,-332.2,
2016-08-22 16:00,-3.0,489.2,-614.8,-344.9,
2016-08-22 16:15,-23.9,463.8,-618.6,-362.9,
2016-08-22 16:30,-35.6,447.6,-614.8,-376.2,
2016-08-22 16:45,-42.1,446.2,-609.1,-380.9,
2016-08-22 17:00,-42.1,428.7,-609.1,-393.6,
2016-08-22 17:15,-27.8,422.2,-606.0,-394.3,
2016-08-22 17:30,-12.2,427.3,-594.5,-386.3,
2016-08-22 17:45,9.9,441.0,-586.2,-374.2,
2016-08-22 18:00,34.7,455.4,-577.4,-363.6,
2016-08-22 18:15,65.3,473.0,-566.5,-340.2,
2016-08-22 18:30,99.7,499.6,-555.1,-319.6,
2016-08-22 18:45,134.3,526.9,-544.2,-292.2,
2016-08-22 19:00,175.3,557.6,-525.2,-262.2,
2016-08-22 19:15,220.2,591.4,-514.4,-232.2,
2016-08-22 19:30,259.3,624.0,-499.8,-203.5,
2016-08-22 19:45,299.0,656.6,-487.7,-170.7,
2016-08-22 20:00,332.9,685.1,-471.2,-144.7,
2016-08-22 20:15,367.3,715.2,-457.2,-120.7,
2016-08-22 20:30,394.1,739.2,-446.4,-97.4,
2016-08-22 20:45,423.4,767.2,-434.3,-80.1,
2016-08-22 21:00,453.3,796.5,-422.9,-62.1,
2016-08-22 21:15,477.4,819.3,-409.5,-49.4,
2016-08-22 21:30,502.1,848.0,-396.8,-33.4,
2016-08-22 21:45,523.0,870.7,-386.6,-22.0,
2016-08-22 22:00,544.4,890.2,-377.7,-10.0,
2016-08-22 22:15,563.4,911.1,-367.6,1.4,
2016-08-22 22:30,582.9,933.2,-358.0,15.4,
