Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,,
2011-10-12 10:00,24.57,30.35,598.7,896,1,2.151,,
2011-10-12 10:30,26.61,27.18,667.5,996,1,2.54,,
2011-10-12 11:00,28.49,24.42,721.2,1073,1,2.941,,
2011-10-12 11:30,29.94,21.73,760.3,1130,1,3.311,,
2011-10-12 12:00,30.94,20.68,782.3,1158,1,3.552,,
2011-10-12 12:30,31.71,19.61,787.4,1161,1,3.76,,
2011-10-12 13:00,32.5,18.46,774.2,1139,1,3.989,,
2011-10-12 13:30,33.07,17.55,744.5,1091,1,4.164,,
2011-10-12 14:00,33.57,16.28,699.4,1020,1,4.348,,
2011-10-12 14:30,33.91,15.62,637.9,926,1,4.467,,
2011-10-12 15:00,34.25,14.47,566.2,818,1,4.614,,
2011-10-12 15:30,34.28,13.72,480.6,688.7,1,4.663,,
2011-10-12 16:00,34.04,13.39,383.3,543.2,1,4.619,,
2011-10-12 16:30,33.84,13.8,283.9,395.1,1,4.546,,
2011-10-12 17:00,33.54,14.27,178.5,243.6,1,4.446,,
2011-10-12 17:30,32.61,14.74,80.7,105.3,1,4.197,,
2011-10-12 18:00,30.9,15.93,12.3,18.76,1,3.757,,
2011-10-12 18:30,29.28,17.81,0.445,0.579,1,3.347,,
2011-10-12 19:00,28.3,18.84,0,0.024,-1,3.121,,
2011-10-12 19:30,27.58,19.93,0,0.001,-1,2.954,,
2011-10-12 20:00,24.58,34.47,0,0,-1,2.028,,
2011-10-12 20:30,23.13,44.44,0,0,-1,1.573,,
2011-10-12 21:00,22.47,47.83,0,0,-1,1.419,,
2011-10-12 21:30,21.84,49.61,0,0,-1,1.319,,
2011-10-12 22:00,21.53,52.47,0,0,-1,1.221,,
2011-10-12 22:30,20.79,58.34,0,0,-1,1.026,,
2011-10-12 23:00,20.25,61.59,0,0,-1,0.912,,
2011-10-12 23:30,19.71,66.01,0,0,-1,0.781,,
2011-10-13 0:00,19.37,67.5,0,0,-1,0.731,,
2011-10-13 0:30,18.77,69.67,0,0,-1,0.656,,
2011-10-13 1:00,17.97,72.03,0,0,-1,0.578,,
2011-10-13 1:30,17.04,73.25,0,0,-1,0.52,,
2011-10-13 2:00,17.34,69.37,0,0,-1,0.606,,
2011-10-13 2:30,15.92,68.34,0,0,-1,0.573,,
2011-10-13 3:00,15.02,64.16,0,0,-1,0.611,,
2011-10-13 3:30,14.65,59.53,0,0,-1,0.674,,
2011-10-13 4:00,14.47,56.58,0,0,-1,0.715,,
2011-10-13 4:30,14.01,57.27,0,0,-1,0.683,,
2011-10-13 5:00,13.99,55.5,0,0,-1,0.711,,
2011-10-13 5:30,14.86,49.45,0,0,-1,0.854,,
2011-10-13 6:00,15.55,43.76,0,0,-1,0.993,,
2011-10-13 6:30,15.68,40.96,1.856,2.584,-1,1.052,,
2011-10-13 7:00,15.25,43.41,30.39,47.88,-1,0.98,,
2011-10-13 7:30,16.36,44.39,120.1,177.5,1,1.035,,
2011-10-13 8:00,18.14,38.27,223.4,335.6,1,1.286,,
2011-10-13 8:30,20.16,33.42,327.5,494,1,1.574,,
2011-10-13 9:00,21.7,30.54,428,645.5,1,1.803,,
2011-10-13 9:30,22.78,29.2,520.2,783.8,1,1.962,,
2011-10-13 10:00,24.15,27.81,602.4,905,1,2.174,,
2011-10-13 10:30,25.84,25.62,672,1006,1,2.478,,
2011-10-13 11:00,27.49,22.65,725.7,1082,1,2.839,,
2011-10-13 11:30,28.88,20.39,764.4,1138,1,3.168,,
2011-10-13 12:00,30.39,17.73,786.9,1169,1,3.57,,
2011-10-13 12:30,31.57,15.75,794.3,1175,1,3.91,,
2011-10-13 13:00,32.23,15.12,781.6,1153,1,4.089,,
2011-10-13 13:30,32.56,14.75,752.4,1107,1,4.184,,
2011-10-13 14:00,32.99,14.32,704.6,1032,1,4.308,,
2011-10-13 14:30,33.66,14.04,646.1,943,1,4.486,,
2011-10-13 15:00,33.75,13.86,573.8,832,1,4.521,,
2011-10-13 15:30,34.28,13.57,485.2,697.8,1,4.671,,
2011-10-13 16:00,34.07,13.6,389.6,554.3,1,4.615,,
2011-10-13 16:30,33.85,13.67,287.6,401.2,1,4.555,,
2011-10-13 17:00,33.19,14.35,179.9,244.3,1,4.355,,
2011-10-13 17:30,31.83,15.91,78.14,101.5,1,3.963,,
2011-10-13 18:00,29.41,17.7,10.1,16.42,1,3.379,,
2011-10-13 18:30,27.5,20.4,0.347,0.473,1,2.923,,
2011-10-13 19:00,26.68,21.6,0,0.067,1,2.743,,
2011-10-13 19:30,25.8,23.82,0,0.01,-1,2.532,,
2011-10-13 20:00,23.97,33.39,0,0.002,-1,1.985,,
2011-10-13 20:30,22.76,38.74,0,0,-1,1.697,,
2011-10-13 21:00,21.36,43.11,0,0,-1,1.447,,
2011-10-13 21:30,20.36,52.22,0,0,-1,1.143,,
2011-10-13 22:00,19.98,61.91,0,0,-1,0.89,,
2011-10-13 22:30,19.88,68.28,0,0,-1,0.736,,
2011-10-13 23:00,19.49,66.59,0,0,-1,0.756,,
2011-10-13 23:30,19.38,62.46,0,0,-1,0.845,,
2011-10-14 0:00,19.56,62.43,0,0,-1,0.854,,
2011-10-14 0:30,19.18,63.28,0,0,-1,0.815,,
2011-10-14 1:00,19.03,63.15,0,0,-1,0.811,,
2011-10-14 1:30,19.15,63.46,0,0,-1,0.81,,
2011-10-14 2:00,19.3,60.66,0,0,-1,0.88,,
2011-10-14 2:30,18.97,55.61,0,0,-1,0.973,,
2011-10-14 3:00,17.87,58.46,0,0,-1,0.851,,
2011-10-14 3:30,17.19,63,0,0,-1,0.727,,
2011-10-14 4:00,15.55,72.1,0,0,-1,0.494,,
2011-10-14 4:30,14.81,76.75,0,0,-1,0.392,,
2011-10-14 5:00,14.95,76.51,0,0,-1,0.399,,
2011-10-14 5:30,14.6,70.91,0,0,-1,0.483,,
2011-10-14 6:00,14.25,68.58,0,0,-1,0.51,,
2011-10-14 6:30,13.9,63.31,1.621,2.195,-1,0.583,,
2011-10-14 7:00,13.23,62.48,27.22,42.43,-1,0.57,,
2011-10-14 7:30,14.35,59.63,113.2,166,1,0.661,,
2011-10-14 8:00,16.5,54.51,212.9,316.5,1,0.854,,
2011-10-14 8:30,18.48,50.33,317.6,475.8,1,1.058,,
2011-10-14 9:00,20.55,45.29,412.7,615.8,1,1.325,,
2011-10-14 9:30,22.41,39.13,507.5,757.7,1,1.651,,
2011-10-14 10:00,24,33.35,589.4,878,1,1.99,,
2011-10-14 10:30,25.82,29.03,661.8,985,1,2.361,,
2011-10-14 11:00,27.06,26.73,715.4,1062,1,2.622,,
2011-10-14 11:30,28.38,23.77,754,1117,1,2.948,,
2011-10-14 12:00,29.27,22.66,777.2,1149,1,3.147,,
2011-10-14 12:30,30.07,21,781.9,1152,1,3.367,,
2011-10-14 13:00,30.78,20.11,768.3,1129,1,3.545,,
2011-10-14 13:30,31.43,18.42,740.6,1085,1,3.755,,
2011-10-14 14:00,32.03,18.25,694.3,1013,1,3.893,,
2011-10-14 14:30,32.6,17.73,630.2,914,1,4.047,,
2011-10-14 15:00,32.8,17.45,558.4,806,1,4.106,,
2011-10-14 15:30,32.61,19.7,462.9,660.2,1,3.954,,
2011-10-14 16:00,32.13,20.62,361.7,503.4,1,3.802,,
2011-10-14 16:30,31.53,20.24,259.7,351.6,1,3.692,,
2011-10-14 17:00,30.34,29,152.3,200.2,1,3.079,,
2011-10-14 17:30,28.07,34.46,56.67,73.43,1,2.489,,
2011-10-14 18:00,26.37,38.14,10.23,15.06,1,2.128,,
2011-10-14 18:30,24.74,43.76,0.258,0.346,-1,1.755,,
2011-10-14 19:00,23.49,48.72,0,0.027,-1,1.484,,
2011-10-14 19:30,22.52,52.39,0,0,-1,1.299,,
2011-10-14 20:00,21.8,59.14,0,0,-1,1.067,,
2011-10-14 20:30,21.45,59.47,0,0,-1,1.036,,
2011-10-14 21:00,20.71,63.2,0,0,-1,0.899,,
2011-10-14 21:30,20.33,65.01,0,0,-1,0.835,,
2011-10-14 22:00,20,62.15,0,0,-1,0.885,,
2011-10-14 22:30,19.23,62.83,0,0,-1,0.828,,
2011-10-14 23:00,18.57,63.58,0,0,-1,0.779,,
2011-10-14 23:30,18.3,63.2,0,0,-1,0.774,,
2011-10-15 0:00,17.89,64.64,0,0,-1,0.724,,
2011-10-15 0:30,17.86,63.52,0,0,-1,0.746,,
2011-10-15 1:00,17.05,65.78,0,0,-1,0.665,,
2011-10-15 1:30,16.09,68.33,0,0,-1,0.579,,
2011-10-15 2:00,15.72,69.55,0,0,-1,0.544,,
2011-10-15 2:30,15.38,72.01,0,0,-1,0.489,,
2011-10-15 3:00,15.48,72.32,0,0,-1,0.487,,
2011-10-15 3:30,15.12,72.21,0,0,-1,0.477,,
2011-10-15 4:00,14.47,70.82,0,0,-1,0.481,,
2011-10-15 4:30,15.01,70.8,0,0,-1,0.498,,
2011-10-15 5:00,15.73,73.57,0,0,-1,0.472,,
2011-10-15 5:30,15.72,75.69,0,0,-1,0.434,,
2011-10-15 6:00,15.39,76.92,0,0,-1,0.403,,
2011-10-15 6:30,15.07,76.51,1.308,1.662,-1,0.403,,
2011-10-15 7:00,14.8,78.98,22.21,33.73,-1,0.354,,
2011-10-15 7:30,15.13,77.78,98.3,142.4,1,0.383,,
2011-10-15 8:00,16.76,71.07,197.8,294.3,1,0.555,,
2011-10-15 8:30,18.28,60.95,299.3,449.1,1,0.82,,
2011-10-15 9:00,19.62,56.52,397,596.8,1,0.994,,
2011-10-15 9:30,21.38,51.89,491.9,741.9,1,1.226,,
2011-10-15 10:00,23.2,46.19,573.1,862,1,1.532,,
2011-10-15 10:30,24.44,38.51,642.2,964,1,1.884,,
2011-10-15 11:00,25.38,35.62,694.8,1039,1,2.086,,
2011-10-15 11:30,26.24,33.73,730.6,1090,1,2.259,,
2011-10-15 12:00,26.92,32.3,752.5,1120,1,2.403,,
2011-10-15 12:30,27.83,30.7,756.4,1122,1,2.594,,
2011-10-15 13:00,28.03,29.72,742.6,1098,1,2.661,,
2011-10-15 13:30,28.76,28.39,707.4,1038,1,2.829,,
2011-10-15 14:00,29.17,27.09,664.2,971,1,2.95,,
2011-10-15 14:30,29.6,25.44,609.7,891,1,3.092,,
2011-10-15 15:00,30.11,25.61,537.4,780.7,1,3.177,,
2011-10-15 15:30,30.13,25.95,452.2,651.9,1,3.165,,
2011-10-15 16:00,30.19,26.27,355.3,505.9,1,3.163,,
2011-10-15 16:30,29.83,26.79,253.7,354.6,1,3.077,,
2011-10-15 17:00,29.23,28.4,150.3,205.6,1,2.906,,
2011-10-15 17:30,28.3,30.52,52.09,72.58,1,2.674,,
2011-10-15 18:00,27.04,33.15,8.71,12.69,1,2.39,,
2011-10-15 18:30,25.55,37.92,0.099,0.252,-1,2.035,,
2011-10-15 19:00,24.76,40.39,0,0.005,-1,1.863,,
2011-10-15 19:30,23.55,47.33,0,0,-1,1.53,,
2011-10-15 20:00,22.77,54.67,0,0,-1,1.256,,
2011-10-15 20:30,21.96,60.66,0,0,-1,1.038,,
2011-10-15 21:00,21.22,63.3,0,0,-1,0.925,,
2011-10-15 21:30,20.6,63.97,0,0,-1,0.874,,
2011-10-15 22:00,20.33,64.98,0,0,-1,0.835,,
2011-10-15 22:30,19.97,65.68,0,0,-1,0.801,,
2011-10-15 23:00,20.13,64.39,0,0,-1,0.839,,
2011-10-15 23:30,19.47,66.8,0,0,-1,0.751,,
2011-10-16 0:00,18.75,69.44,0,0,-1,0.661,,
2011-10-16 0:30,17.5,73.28,0,0,-1,0.535,,
2011-10-16 1:00,16.93,73.13,0,0,-1,0.518,,
2011-10-16 1:30,17.2,67.45,0,0,-1,0.638,,
2011-10-16 2:00,17.5,61.54,0,0,-1,0.769,,
2011-10-16 2:30,18.02,59.04,0,0,-1,0.846,,
2011-10-16 3:00,17.69,60.4,0,0,-1,0.801,,
2011-10-16 3:30,17.54,60.66,0,0,-1,0.788,,
2011-10-16 4:00,16.9,61.72,0,0,-1,0.737,,
2011-10-16 4:30,17.06,62.06,0,0,-1,0.738,,
2011-10-16 5:00,16.96,62.96,0,0,-1,0.715,,
2011-10-16 5:30,16.92,63.6,0,0,-1,0.701,,
2011-10-16 6:00,15.96,67.41,0,0,-1,0.591,,
2011-10-16 6:30,15.28,68.94,1.15,1.506,-1,0.539,,
2011-10-16 7:00,15.43,67.66,22.96,34.93,-1,0.567,,
2011-10-16 7:30,16.41,64.33,100.3,146.4,1,0.666,,
2011-10-16 8:00,17.82,60.03,195.9,293.1,1,0.816,,
2011-10-16 8:30,19.43,56.01,296.6,447.4,1,0.994,,
2011-10-16 9:00,21.05,51.75,395.2,598.2,1,1.205,,
2011-10-16 9:30,22.77,46.78,487.6,737.4,1,1.476,,
2011-10-16 10:00,23.89,40.63,569.9,860,1,1.76,,
2011-10-16 10:30,25.04,38.09,631.1,949,1,1.966,,
2011-10-16 11:00,26.12,34.82,686,1029,1,2.207,,
2011-10-16 11:30,26.99,33.22,711.4,1065,1,2.379,,
2011-10-16 12:00,27.52,31.53,731,1088,1,2.516,,
2011-10-16 12:30,27.66,31.07,664.1,989,1,2.555,,
2011-10-16 13:00,28.02,30.46,628.2,935,1,2.632,,
2011-10-16 13:30,28.61,29.9,656,971,1,2.745,,
2011-10-16 14:00,29.28,29.29,676.1,992,1,2.878,,
2011-10-16 14:30,29.7,29.59,587,861,1,2.938,,
2011-10-16 15:00,29.61,29.54,526.6,766.8,1,2.923,,
2011-10-16 15:30,30.24,28.08,446.1,642.9,1,3.095,,
2011-10-16 16:00,30.16,28.1,332,472.9,1,3.078,,
2011-10-16 16:30,29.5,28.97,192.2,273.5,1,2.928,,
2011-10-16 17:00,28.77,29.87,102.2,146.2,1,2.772,,
2011-10-16 17:30,27.86,30.97,41.6,57.62,1,2.588,,
2011-10-16 18:00,26.68,32.11,4.897,7.613,-1,2.377,,
2011-10-16 18:30,25.09,31.71,0.079,0.173,-1,2.174,,
2011-10-16 19:00,24.09,32.98,0,0,-1,2.012,,
2011-10-16 19:30,22.97,35.65,0,0,-1,1.805,,
2011-10-16 20:00,21.88,39.37,0,0,-1,1.591,,
2011-10-16 20:30,21.54,39.78,0,0,-1,1.549,,
2011-10-16 21:00,21.04,41.31,0,0,-1,1.463,,
2011-10-16 21:30,20.86,41.09,0,0,-1,1.453,,
2011-10-16 22:00,19.58,44.12,0,0,-1,1.273,,
2011-10-16 22:30,19.12,44.05,0,0,-1,1.238,,
2011-10-16 23:00,18.86,44.96,0,0,-1,1.198,,
2011-10-16 23:30,18.87,46.24,0,0,-1,1.171,,
2011-10-17 0:00,18.36,46.74,0,0,-1,1.124,,
2011-10-17 0:30,18.2,47.13,0,0,-1,1.104,,
2011-10-17 1:00,17.25,49.72,0,0,-1,0.99,,
2011-10-17 1:30,16.64,51.19,0,0,-1,0.924,,
2011-10-17 2:00,16.68,50.82,0,0,-1,0.933,,
2011-10-17 2:30,16.8,50.88,0,0,-1,0.939,,
2011-10-17 3:00,16.58,53.02,0,0,-1,0.886,,
2011-10-17 3:30,16.3,55.37,0,0,-1,0.827,,
2011-10-17 4:00,16.01,56.9,0,0,-1,0.784,,
2011-10-17 4:30,15.67,60.27,0,0,-1,0.707,,
2011-10-17 5:00,15.62,62.91,0,0,-1,0.658,,
2011-10-17 5:30,16.2,60.61,0,0,-1,0.725,,
2011-10-17 6:00,16.35,59.31,0,0,-1,0.756,,
2011-10-17 6:30,16.08,59.27,1.307,1.304,-1,0.744,,
2011-10-17 7:00,16.04,59.37,19.4,28.21,-1,0.74,,
2011-10-17 7:30,16.25,59.93,66.55,104.9,1,0.74,,
2011-10-17 8:00,17.59,56.87,189.1,280.7,1,0.868,,
2011-10-17 8:30,19.07,53.23,218,335.9,1,1.033,,
2011-10-17 9:00,20.79,48.39,320.1,490.9,1,1.268,,
2011-10-17 9:30,22.23,44.08,431,658.5,1,1.5,,
2011-10-17 10:00,23.62,40.37,562.1,851,1,1.74,,
2011-10-17 10:30,24.82,37.54,638.7,966,1,1.957,,
2011-10-17 11:00,25.56,35.52,692.9,1046,1,2.111,,
2011-10-17 11:30,26.1,34.61,724.7,1091,1,2.211,,
2011-10-17 12:00,26.44,34.74,755.5,1131,1,2.251,,
2011-10-17 12:30,27.19,33.38,727,1087,1,2.403,,
2011-10-17 13:00,27.71,30.85,746.2,1109,1,2.57,,
2011-10-17 13:30,28.17,27,722.6,1066,1,2.787,,
2011-10-17 14:00,28.03,27.73,637.3,940,1,2.737,,
2011-10-17 14:30,27.8,28.78,579.2,848,1,2.66,,
2011-10-17 15:00,27.4,29.64,360.4,539.6,1,2.568,,
2011-10-17 15:30,26.83,30.06,252.8,384.6,1,2.468,,
2011-10-17 16:00,26.7,30.29,256.4,377.1,1,2.441,,
2011-10-17 16:30,26.62,30.9,229.3,324.7,1,2.41,,
2011-10-17 17:00,26.4,31.79,188.6,250.4,1,2.347,,
2011-10-17 17:30,25.66,33.11,69.6,88.9,1,2.204,,
2011-10-17 18:00,24.68,34.49,8.76,11.44,-1,2.036,,
2011-10-17 18:30,23.31,37.4,0.104,0.123,-1,1.792,,
2011-10-17 19:00,22.88,39.19,0,0,-1,1.695,,
2011-10-17 19:30,21.78,48.9,0,0,-1,1.334,,
2011-10-17 20:00,20.87,53.16,0,0,-1,1.158,,
2011-10-17 20:30,20.08,55.61,0,0,-1,1.043,,
2011-10-17 21:00,19.74,57.37,0,0,-1,0.98,,
2011-10-17 21:30,19.15,59.18,0,0,-1,0.905,,
2011-10-17 22:00,19.05,59.99,0,0,-1,0.883,,
2011-10-17 22:30,17.44,60.68,0,0,-1,0.783,,
2011-10-17 23:00,17.74,56.64,0,0,-1,0.88,,
2011-10-17 23:30,17.55,57.12,0,0,-1,0.86,,
2011-10-18 0:00,17.76,57.06,0,0,-1,0.873,,
2011-10-18 0:30,16.38,58.48,0,0,-1,0.775,,
2011-10-18 1:00,16.28,60.34,0,0,-1,0.734,,
2011-10-18 1:30,16.19,61.55,0,0,-1,0.708,,
2011-10-18 2:00,15.76,63.34,0,0,-1,0.656,,
2011-10-18 2:30,15.49,66.31,0,0,-1,0.593,,
2011-10-18 3:00,14.82,68.81,0,0,-1,0.526,,
2011-10-18 3:30,13.87,69.18,0,0,-1,0.488,,
2011-10-18 4:00,13.3,68.3,0,0,-1,0.484,,
2011-10-18 4:30,13.19,70.23,0,0,-1,0.451,,
2011-10-18 5:00,13.17,70.46,0,0,-1,0.447,,
2011-10-18 5:30,13.19,71.03,0,0,-1,0.439,,
2011-10-18 6:00,13,71.8,0,0,-1,0.422,,
2011-10-18 6:30,12.71,71.31,0.919,1.122,-1,0.421,,
2011-10-18 7:00,12.69,73.21,18.98,28.14,-1,0.393,,
2011-10-18 7:30,13.58,71.1,85.9,121.9,1,0.45,,
2011-10-18 8:00,15.2,68.47,175,254.7,1,0.545,,
2011-10-18 8:30,16.64,65.01,267.5,393.2,1,0.662,,
2011-10-18 9:00,18.21,63.65,356.4,526.8,1,0.76,,
2011-10-18 9:30,19.7,59.87,443.6,658.6,1,0.922,,
2011-10-18 10:00,21.13,54.43,529,789.4,1,1.143,,
2011-10-18 10:30,22.26,50.94,595.3,889,1,1.318,,
2011-10-18 11:00,23.29,48.27,651,973,1,1.479,,
2011-10-18 11:30,23.99,45.06,688.8,1029,1,1.639,,
2011-10-18 12:00,24.5,43.06,713.1,1065,1,1.75,,
2011-10-18 12:30,25.13,41.63,721.6,1076,1,1.864,,
2011-10-18 13:00,25.62,40.12,710.5,1057,1,1.968,,
2011-10-18 13:30,26.04,38.95,682.8,1012,1,2.056,,
2011-10-18 14:00,26.6,38.37,635.1,936,1,2.147,,
2011-10-18 14:30,27.05,35.74,578.3,848,1,2.299,,
2011-10-18 15:00,27.1,34.34,507.8,739.3,1,2.354,,
2011-10-18 15:30,27.24,33.49,424,610.6,1,2.405,,
2011-10-18 16:00,27.23,33.33,332.6,472.1,1,2.408,,
2011-10-18 16:30,27.06,33.58,234.9,327.3,1,2.376,,
2011-10-18 17:00,26.91,33.31,137.4,187.4,1,2.366,,
2011-10-18 17:30,26.08,34.26,49.44,66.54,1,2.22,,
2011-10-18 18:00,25.3,34.86,5.519,8.47,-1,2.102,,
2011-10-18 18:30,24.21,37.15,0.063,0.089,-1,1.9,,
2011-10-18 19:00,23.31,40.88,0,0,-1,1.695,,
2011-10-18 19:30,22.47,43.75,0,0,-1,1.53,,
2011-10-18 20:00,21.5,47.04,0,0,-1,1.359,,
2011-10-18 20:30,20.49,55.8,0,0,-1,1.066,,
2011-10-18 21:00,19.72,62.09,0,0,-1,0.871,,
2011-10-18 21:30,19.14,64.35,0,0,-1,0.79,,
2011-10-18 22:00,18.72,69.64,0,0,-1,0.656,,
2011-10-18 22:30,18.25,70.7,0,0,-1,0.614,,
2011-10-18 23:00,18.1,68.98,0,0,-1,0.644,,
2011-10-18 23:30,17.58,71.02,0,0,-1,0.582,,
2011-10-19 0:00,16.96,72.95,0,0,-1,0.522,,
2011-10-19 0:30,16.35,74.9,0,0,-1,0.466,,
2011-10-19 1:00,16.17,74.75,0,0,-1,0.464,,
2011-10-19 1:30,16.03,74.62,0,0,-1,0.462,,
2011-10-19 2:00,15.94,74.23,0,0,-1,0.467,,
2011-10-19 2:30,15.71,73.79,0,0,-1,0.468,,
2011-10-19 3:00,14.7,76.95,0,0,-1,0.386,,
2011-10-19 3:30,13.82,77.94,0,0,-1,0.348,,
2011-10-19 4:00,13.73,74.43,0,0,-1,0.402,,
2011-10-19 4:30,13.53,73.3,0,0,-1,0.414,,
2011-10-19 5:00,12.77,74.54,0,0,-1,0.375,,
2011-10-19 5:30,12.42,75.01,0,0,-1,0.36,,
2011-10-19 6:00,12.3,75.34,0,0,-1,0.353,,
2011-10-19 6:30,12.18,75.74,0.797,0.922,-1,0.344,,
2011-10-19 7:00,12,74.9,16.54,25.02,-1,0.352,,
2011-10-19 7:30,12.79,71.92,80.6,113.8,1,0.415,,
2011-10-19 8:00,14.8,67.78,168.7,244,1,0.543,,
2011-10-19 8:30,16.14,64.26,263.8,387.8,1,0.656,,
2011-10-19 9:00,17.77,62.16,355.7,525.9,1,0.77,,
2011-10-19 9:30,19.56,61.71,448.1,665,1,0.87,,
2011-10-19 10:00,20.24,65.41,527.6,782.9,1,0.821,,
2011-10-19 10:30,20.94,61.58,571.2,849,1,0.952,,
2011-10-19 11:00,22.01,57.75,649.3,962,1,1.118,,
2011-10-19 11:30,22.61,56.23,680.5,1006,1,1.201,,
2011-10-19 12:00,23.46,52.62,719.1,1061,1,1.369,,
2011-10-19 12:30,23.69,50.63,490.8,743.3,1,1.445,,
2011-10-19 13:00,24.06,48.31,633.7,936,1,1.548,,
2011-10-19 13:30,24.92,44.98,670.5,980,1,1.735,,
2011-10-19 14:00,25.66,41.93,629.2,915,1,1.913,,
2011-10-19 14:30,26.28,38.44,571,825,1,2.104,,
2011-10-19 15:00,26.84,36.28,500.5,717.9,1,2.251,,
2011-10-19 15:30,27.09,34.36,416.5,591.1,1,2.352,,
2011-10-19 16:00,27.27,32.84,321.8,449,1,2.432,,
2011-10-19 16:30,27.26,32.89,224.3,306.1,1,2.43,,
2011-10-19 17:00,26.65,32.18,129.4,172.3,1,2.368,,
2011-10-19 17:30,25.69,36.94,44.04,59.05,1,2.082,,
2011-10-19 18:00,24.14,42.11,4.885,7.055,-1,1.743,,
2011-10-19 18:30,22.69,46.81,0.047,0.073,-1,1.468,,
2011-10-19 19:00,21.62,51.6,0,0,-1,1.251,,
2011-10-19 19:30,20.88,58.36,0,0,-1,1.028,,
2011-10-19 20:00,20.95,57.45,0,0,-1,1.055,,
2011-10-19 20:30,20.87,56.85,0,0,-1,1.064,,
2011-10-19 21:00,20.25,60.19,0,0,-1,0.946,,
2011-10-19 21:30,18.97,65.56,0,0,-1,0.756,,
2011-10-19 22:00,17.86,70.42,0,0,-1,0.605,,
2011-10-19 22:30,17.43,72.62,0,0,-1,0.545,,
2011-10-19 23:00,17.51,74.83,0,0,-1,0.503,,
2011-10-19 23:30,17.28,75.47,0,0,-1,0.484,,
2011-10-20 0:00,17.07,77.19,0,0,-1,0.444,,
2011-10-20 0:30,16.65,79.14,0,0,-1,0.395,,
2011-10-20 1:00,16.55,80,0,0,-1,0.376,,
2011-10-20 1:30,16.78,79.38,0,0,-1,0.394,,
2011-10-20 2:00,16.19,79.79,0,0,-1,0.373,,
2011-10-20 2:30,14.93,82.2,0,0,-1,0.302,,
2011-10-20 3:00,14.14,83,0,0,-1,0.274,,
2011-10-20 3:30,13.24,84.9,0,0,-1,0.229,,
2011-10-20 4:00,13.06,84.3,0,0,-1,0.235,,
2011-10-20 4:30,12.94,81.1,0,0,-1,0.282,,
2011-10-20 5:00,12.64,81.4,0,0,-1,0.272,,
2011-10-20 5:30,12.26,81,0,0,-1,0.27,,
2011-10-20 6:00,12.13,79.36,0,0,-1,0.292,,
2011-10-20 6:30,12.3,77.01,0.657,0.733,-1,0.329,,
2011-10-20 7:00,12.15,77.49,15.03,22.49,-1,0.319,,
2011-10-20 7:30,12.71,70.92,72.27,101.8,1,0.427,,
2011-10-20 8:00,13.92,64.32,158.3,228.3,1,0.568,,
2011-10-20 8:30,15.59,60.15,255.3,374.4,1,0.705,,
2011-10-20 9:00,17.52,64.83,347.6,512.5,1,0.703,,
