Fecha,DDA,Precipitación,ETo,Riego Control,Riego RDI45,Riego RDI30,Riego BOSCH,Estado Control_1,Estado Control_2,Estado Control_3,Estado RDI45_1,Estado RDI45_2,Estado RDI45_3,Estado RDI30_1,Estado RDI30_2,Estado RDI30_3,Estado BOSCH_1,Estado BOSCH_2,Estado BOSCH_3,Area LTP Control_1_1,Area LTP Control_1_2,Area LTP Control_2_1,Area LTP Control_2_2,Area LTP Control_3_1,Area LTP Control_3_2,Area LTP RDI45_1_1,Area LTP RDI45_1_2,Area LTP RDI45_2_1,Area LTP RDI45_2_2,Area LTP RDI45_3_1,Area LTP RDI45_3_2,Area LTP RDI30_1_1,Area LTP RDI30_1_2,Area LTP RDI30_2_1,Area LTP RDI30_2_2,Area LTP RDI30_3_1,Area LTP RDI30_3_2,Area LTP BOSCH_1_1,Area LTP BOSCH_1_2,Area LTP BOSCH_2_1,Area LTP BOSCH_2_2,Area LTP BOSCH_3_1,Area LTP BOSCH_3_2,Area norm LTP Control_1_1,Area norm LTP Control_1_2,Area norm LTP Control_2_1,Area norm LTP Control_2_2,Area norm LTP Control_3_1,Area norm LTP Control_3_2,Area norm LTP RDI45_1_1,Area norm LTP RDI45_1_2,Area norm LTP RDI45_2_1,Area norm LTP RDI45_2_2,Area norm LTP RDI45_3_1,Area norm LTP RDI45_3_2,Area norm LTP RDI30_1_1,Area norm LTP RDI30_1_2,Area norm LTP RDI30_2_1,Area norm LTP RDI30_2_2,Area norm LTP RDI30_3_1,Area norm LTP RDI30_3_2,Area norm LTP BOSCH_1_1,Area norm LTP BOSCH_1_2,Area norm LTP BOSCH_2_1,Area norm LTP BOSCH_2_2,Area norm LTP BOSCH_3_1,Area norm LTP BOSCH_3_2,Maximo diario LTP Control_1_1,Maximo diario LTP Control_1_2,Maximo diario LTP Control_2_1,Maximo diario LTP Control_2_2,Maximo diario LTP Control_3_1,Maximo diario LTP Control_3_2,Maximo diario LTP RDI45_1_1,Maximo diario LTP RDI45_1_2,Maximo diario LTP RDI45_2_1,Maximo diario LTP RDI45_2_2,Maximo diario LTP RDI45_3_1,Maximo diario LTP RDI45_3_2,Maximo diario LTP RDI30_1_1,Maximo diario LTP RDI30_1_2,Maximo diario LTP RDI30_2_1,Maximo diario LTP RDI30_2_2,Maximo diario LTP RDI30_3_1,Maximo diario LTP RDI30_3_2,Maximo diario LTP BOSCH_1_1,Maximo diario LTP BOSCH_1_2,Maximo diario LTP BOSCH_2_1,Maximo diario LTP BOSCH_2_2,Maximo diario LTP BOSCH_3_1,Maximo diario LTP BOSCH_3_2,Estado Area LTP Control_1_1,Estado Area LTP Control_1_2,Estado Area LTP Control_2_1,Estado Area LTP Control_2_2,Estado Area LTP Control_3_1,Estado Area LTP Control_3_2,Estado Area LTP RDI45_1_1,Estado Area LTP RDI45_1_2,Estado Area LTP RDI45_2_1,Estado Area LTP RDI45_2_2,Estado Area LTP RDI45_3_1,Estado Area LTP RDI45_3_2,Estado Area LTP RDI30_1_1,Estado Area LTP RDI30_1_2,Estado Area LTP RDI30_2_1,Estado Area LTP RDI30_2_2,Estado Area LTP RDI30_3_1,Estado Area LTP RDI30_3_2,Estado Area LTP BOSCH_1_1,Estado Area LTP BOSCH_1_2,Estado Area LTP BOSCH_2_1,Estado Area LTP BOSCH_2_2,Estado Area LTP BOSCH_3_1,Estado Area LTP BOSCH_3_2,Estado Area norm LTP Control_1_1,Estado Area norm LTP Control_1_2,Estado Area norm LTP Control_2_1,Estado Area norm LTP Control_2_2,Estado Area norm LTP Control_3_1,Estado Area norm LTP Control_3_2,Estado Area norm LTP RDI45_1_1,Estado Area norm LTP RDI45_1_2,Estado Area norm LTP RDI45_2_1,Estado Area norm LTP RDI45_2_2,Estado Area norm LTP RDI45_3_1,Estado Area norm LTP RDI45_3_2,Estado Area norm LTP RDI30_1_1,Estado Area norm LTP RDI30_1_2,Estado Area norm LTP RDI30_2_1,Estado Area norm LTP RDI30_2_2,Estado Area norm LTP RDI30_3_1,Estado Area norm LTP RDI30_3_2,Estado Area norm LTP BOSCH_1_1,Estado Area norm LTP BOSCH_1_2,Estado Area norm LTP BOSCH_2_1,Estado Area norm LTP BOSCH_2_2,Estado Area norm LTP BOSCH_3_1,Estado Area norm LTP BOSCH_3_2,Estado Maximo diario LTP Control_1_1,Estado Maximo diario LTP Control_1_2,Estado Maximo diario LTP Control_2_1,Estado Maximo diario LTP Control_2_2,Estado Maximo diario LTP Control_3_1,Estado Maximo diario LTP Control_3_2,Estado Maximo diario LTP RDI45_1_1,Estado Maximo diario LTP RDI45_1_2,Estado Maximo diario LTP RDI45_2_1,Estado Maximo diario LTP RDI45_2_2,Estado Maximo diario LTP RDI45_3_1,Estado Maximo diario LTP RDI45_3_2,Estado Maximo diario LTP RDI30_1_1,Estado Maximo diario LTP RDI30_1_2,Estado Maximo diario LTP RDI30_2_1,Estado Maximo diario LTP RDI30_2_2,Estado Maximo diario LTP RDI30_3_1,Estado Maximo diario LTP RDI30_3_2,Estado Maximo diario LTP BOSCH_1_1,Estado Maximo diario LTP BOSCH_1_2,Estado Maximo diario LTP BOSCH_2_1,Estado Maximo diario LTP BOSCH_2_2,Estado Maximo diario LTP BOSCH_3_1,Estado Maximo diario LTP BOSCH_3_2
2019-04-15,105,0.0,19.05,13.36,12.38,12.67,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,106,0.0,16.13,13.36,12.38,12.67,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,107,0.0,10.17,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.030940972222226,-98.60028125000001,2.4851944444444447,48.9229513888889,-21.313763888888893,19.78349305555554,2.7891875000000006,16.97089583333333,24.63858333333333,29.09299305555556,7.523204861111111,10.064645833333334,14.794718750000001,7.6972375000000035,0.9692708333333329,12.086291666666664,16.627833333333335,11.022972222222222,8.925925000000007,22.09547777777778,20.305416666666666,7.076500000000003,10.84073611111111,27.07527083333335,0.5062835556792373,-3.7405266028072863,0.26132433695525176,0.5108379595790843,-0.34365952739259753,0.3290667507577436,0.38955132681564253,0.42661879922909324,0.35785887194383925,0.47795290053483747,0.3343646604938271,0.3878476236351959,0.5280056655960028,0.41030050639658866,0.09401268994503711,0.2974721059972106,0.40358818770226546,0.3899176590810833,0.3361930320150662,0.388184781759975,0.35387620541419773,0.4403546981953953,0.344150352733686,0.41840937773656844,98.82,26.359999999999985,9.510000000000002,95.77,62.01999999999998,60.119999999999976,7.16,39.78,68.85,60.870000000000005,22.500000000000004,25.95,28.020000000000003,18.76,10.310000000000002,40.629999999999995,41.199999999999996,28.269999999999996,26.549999999999997,56.92000000000001,57.38,16.07,31.5,64.71000000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-18,108,10.89,8.95,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.123237500000002,5.608465277777782,2.8923097222222207,15.898458333333338,5.574354166666669,-52.36035416666665,5.0063333333333375,13.838215277777763,4.08549305555556,6.368861111111109,3.695888888888888,7.517059722222225,4.320680555555562,6.931623611111107,3.846602777777779,11.197136111111107,9.915097222222215,10.32586805555556,4.802456944444444,14.01103472222222,13.105333333333327,7.900500000000001,10.777630555555554,19.489194444444436,0.4178526483846732,0.15215586754687419,0.21878288367792895,0.3330915217543125,0.23265251112966065,-5.068766134236843,0.4714061519146268,0.32453600557640155,0.05699627588665681,0.16368185841971497,0.20532716049382707,0.2857111258921408,0.3426392193144774,0.2323085867387595,0.3905180485053584,0.23498711670747335,0.2885651112404603,0.27953080821753,0.273053044373689,0.21218552705085744,0.20327801044413413,0.3527008928571428,0.27181918172901776,0.2762465548468382,26.620000000000005,36.86,13.22,47.730000000000004,23.96,10.330000000000013,10.620000000000001,42.64,71.67999999999999,38.91,18.000000000000004,26.31,12.610000000000007,29.838,9.849999999999998,47.650000000000006,34.36,36.940000000000005,17.588000000000008,66.03200000000001,64.47,22.400000000000006,39.65,70.55000000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-19,109,4.95,11.77,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.8302777777777663,-59.01483333333333,0.7061000000000011,7.19671666666666,4.741180555555559,12.233319444444447,-3.264097222222219,4.2681111111110965,17.87359027777778,11.140888888888888,3.654161111111115,4.492641666666671,1.7695388888888886,1.97345277777778,0.4567930555555506,11.761811111111111,6.267340277777777,2.172493055555549,1.1621791666666752,12.942766666666671,13.139173611111104,1.707513888888883,0.8358944444444489,14.875374999999977,-0.11631915904067752,-7.704286335944288,0.04674301602012452,0.1782689290727436,0.1599049091249767,0.20196994294938825,-0.5560642627295087,0.12005938427879312,0.20109800042504253,0.22890669588840948,0.17593457443962998,0.1665545216381208,0.12103549171606622,0.07073307447232187,0.04269892087825303,0.20697939519077727,0.13792562231025038,0.06111091576808858,0.08885161824668772,0.21290246523665407,0.20770113201250562,0.0721078500375373,0.033648435892619316,0.26244486591390226,24.332000000000008,7.660000000000011,15.106000000000002,40.370000000000005,29.65,60.57000000000001,5.8700000000000045,35.55000000000001,88.88,48.669999999999995,20.770000000000003,26.974000000000004,14.620000000000005,27.9,10.697999999999993,56.82600000000001,45.44,35.55,13.079999999999998,60.79199999999999,63.25999999999999,23.68,24.842,56.67999999999999,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-20,110,0.0,10.65,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.083034722222209,-57.15889166666666,0.8838027777777775,10.112116666666651,11.34369097222222,3.0560659722222283,-1.7203958333333347,10.858499999999992,26.29295833333333,18.45875694444444,3.507540277777778,7.314777777777778,4.359384722222217,2.939463888888895,-0.5370194444444429,14.424309722222223,9.048770833333336,3.9139583333333263,0.9838333333333225,14.95549861111111,14.600090277777767,2.209972222222227,1.869016666666667,19.916558333333313,0.2166496770191037,-13.806495571658612,0.12326398574306517,0.2707974041740307,0.3919727357367733,0.05448504140171562,-0.3252166036546949,0.3555500982318269,0.35806834173135416,0.35682886032175604,0.23021398515212516,0.3286063691724068,0.2811780651588117,0.14669447494205481,-0.12013857817549062,0.27562024156804793,0.31334478957453205,0.14567360180636174,0.07745499396420427,0.2976929537623137,0.26681451531026623,0.13969483073465402,0.08775550129902653,0.3224309265555012,23.46199999999999,4.140000000000001,7.170000000000002,37.341999999999985,28.939999999999998,56.08999999999999,5.289999999999996,30.539999999999992,73.42999999999999,51.73,15.235999999999997,22.260000000000005,15.503999999999998,20.038000000000004,4.469999999999999,52.334,28.878,26.867999999999995,12.701999999999998,50.237999999999985,54.72,15.82,21.298000000000002,61.77000000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-21,111,0.0,10.07,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.476819444444452,-28.82775833333334,2.8985722222222208,15.874076388888895,9.73393194444444,-4.862048611111113,1.7978819444444412,5.82708333333332,19.683923611111126,14.203750000000007,5.270680555555554,4.351493055555554,3.27225416666667,4.982048611111111,1.7147486111111085,6.852027777777778,8.336875000000006,7.602576388888892,6.264563888888887,16.740550000000013,16.985791666666664,5.531423611111116,7.94475555555556,17.897643055555562,0.17066657394681184,-2.5098170236229618,0.28016356294434763,0.35346418144931857,0.3114061022600435,-0.30086934474697485,0.410475329781836,0.2085570269625383,0.30775365245639663,0.2858472529684042,0.27056881702030566,0.21404294419850242,0.2503637464932418,0.3332473987365291,0.13859914412472585,0.2368485232553674,0.30854459659511485,0.39099857996754206,0.2844684356047993,0.31856422454804967,0.2724701903539728,0.259935320071011,0.30722179255821963,0.3251043205615702,20.372000000000007,11.486,10.346,44.91,31.258,16.16,4.379999999999999,27.939999999999998,63.959999999999994,49.690000000000005,19.48,20.330000000000002,13.07,14.950000000000003,12.372000000000003,28.929999999999996,27.02000000000001,19.44400000000001,22.02199999999999,52.55000000000001,62.339999999999996,21.28000000000001,25.86,55.05200000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-22,112,0.0,17.25,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.3654208333333315,-42.80915972222222,3.4111361111111123,13.813500000000005,10.032002083333339,17.482313194444444,-0.1473402777777757,7.6688680555555635,28.61408333333334,17.16815972222222,6.1398750000000035,7.090395833333339,2.2942833333333326,5.369498611111112,1.9219097222222246,12.265905555555555,7.989013888888891,7.140840277777777,6.185465277777766,17.60955416666667,19.83235416666667,3.5717916666666625,9.392736805555558,16.144159722222213,0.18292038842674657,-1.3829928190935652,0.279601320582878,0.29757647565704437,0.28122903350900813,0.2869245559567445,-0.025057870370370022,0.21948677892259763,0.3251969920824337,0.30135439217521887,0.2503006522625358,0.23753419877163615,0.14071904645076871,0.28992973062155025,0.13592006522080796,0.2840645103185631,0.24328564129633015,0.27645529530692137,0.2215424526424701,0.25225696434028577,0.29530009182052813,0.17372527561608272,0.27992897435642716,0.30198577856756853,29.332000000000008,30.954,12.200000000000001,46.420000000000016,35.672000000000004,60.93000000000001,5.879999999999999,34.94000000000001,87.99,56.970000000000006,24.53,29.85,16.303999999999995,18.520000000000003,14.14,43.18,32.83800000000001,25.82999999999999,27.92,69.808,67.16,20.56000000000001,33.554,53.459999999999994,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-23,113,11.88,11.33,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.376966666666668,3.358994444444434,1.283199999999999,10.157576388888899,8.691618055555558,80.15098541666666,0.9355624999999996,9.668013888888893,7.029111111111106,6.140409722222223,0.3756215277777777,5.985340277777773,4.11998333333333,3.1989527777777838,1.012619444444443,8.60457361111111,3.585611111111106,7.846611111111102,1.5121958333333367,10.685395833333345,8.986569444444442,2.6601111111111138,4.903827777777778,16.02540138888891,0.19945718030516613,0.0871018163168871,0.0977601706536644,0.22422905935737078,0.1766589035682024,0.506214618570027,0.09605364476386032,0.29913409309680977,0.09521960323911009,0.14414107329160147,0.025780475482345758,0.24732811065197408,0.25438276940808413,0.1264808151896957,0.10704222457129417,0.21525425554388125,0.12258499525166175,0.20057799363780934,0.0531901453863291,0.17069322417465405,0.15809734781401855,0.14552030148310244,0.1578011255559846,0.27692070829253335,26.958,38.564,13.126000000000001,45.30000000000001,49.2,158.334,9.740000000000002,32.32000000000001,73.82,42.6,14.57,24.200000000000003,16.195999999999998,25.292,9.46,39.974000000000004,29.25,39.120000000000005,28.430000000000007,62.60000000000001,56.842,18.28000000000001,31.076000000000004,57.87000000000002,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-24,114,5.148,9.39,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.394312499999998,-47.609344444444446,4.857566666666668,23.04102916666666,11.881923611111105,48.25608333333334,6.437145833333336,21.800041666666672,15.802597222222218,21.346666666666664,12.72882638888889,12.953611111111108,11.577652777777786,15.74399583333333,2.8196791666666634,21.077990277777772,23.98718750000001,14.505416666666669,8.707311111111096,27.57852083333333,22.916243055555547,10.446430555555558,15.603634722222218,25.809793055555573,0.5760994623655915,-11.030895376377316,0.5431089743589745,0.6540172911344496,0.440071244855967,0.47896856906534335,0.5711753179532685,0.6558375952667471,0.33991390024138984,0.5052465483234714,0.5657256172839507,0.5788029987091647,0.6364844847596365,0.5479984626986889,0.4761362996735331,0.5989767058192036,0.645997724334806,0.4572379481360065,0.5233388094188665,0.5604251337803969,0.5713349053990414,0.6354276493646934,0.5315675792812639,0.5744189676746099,23.249999999999993,4.315999999999995,8.943999999999999,35.230000000000004,26.999999999999993,100.75,11.27,33.239999999999995,46.49000000000001,42.25,22.5,22.380000000000003,18.189999999999998,28.729999999999997,5.922000000000001,35.19,37.132,31.723999999999997,16.63799999999999,49.209999999999994,40.10999999999999,16.439999999999998,29.354,44.932,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-25,115,3.564,10.58,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.667833333333327,-0.7545437499999963,0.6750166666666679,-2.5621333333333354,13.43742013888889,-23.924861111111113,-3.910999999999998,-7.237854166666665,20.547180555555556,8.86999999999999,-3.6817291666666634,0.7991944444444385,-2.241870833333337,-5.9131472222222214,0.7049777777777777,4.300287499999996,-3.9907083333333304,-6.989750000000015,-0.9184222222222189,2.541293055555542,4.14491666666666,-2.3804930555555615,-3.084218749999998,6.809764583333333,-0.08910598975729216,-1.3473995535714165,0.031542834890965786,-0.07714480709783614,0.2646203256969061,-0.5227192726919625,-1.0774104683195578,-0.5393333954297067,0.2364734786000179,0.18479166666666647,-0.19901238738738722,0.03604846389014157,-0.18635667775006967,-0.25713807715351455,0.057832467414091704,0.08135854964431656,-0.16683563266443688,-0.3124608851139928,-0.047026227456334814,0.05110181088991638,0.0846592456427014,-0.14401046918061478,-0.0970795955303745,0.17683107201592652,29.939999999999998,0.5600000000000023,21.400000000000002,33.21200000000002,50.779999999999994,45.76999999999998,3.6300000000000026,13.420000000000002,86.89,48.0,18.5,22.17,12.029999999999994,22.996000000000002,12.189999999999998,52.856,23.92,22.36999999999999,19.53,49.730000000000004,48.959999999999994,16.529999999999994,31.770000000000003,38.51000000000002,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-26,116,0.0,13.64,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.07052083333334,-1.1103479166666688,5.3724583333333324,21.771876388888884,26.218642361111115,9.654572916666666,3.885090277777781,8.867847222222224,31.10179166666667,18.785430555555557,9.327440972222217,8.601791666666664,6.213097222222224,8.473283333333335,3.377695833333334,14.388402777777777,13.38460416666667,-8.110909722222218,11.393381944444457,26.33481805555553,24.141027777777772,8.31388888888889,13.127415277777779,16.856577777777773,0.18171474770838708,-1.1423332475994437,0.40688112188225783,0.40340701109669963,0.3763801659648452,0.15860970784732487,0.33608047385620937,0.2426223590211279,0.36924838735209153,0.34557451353119123,0.4129013267915988,0.28903869847670244,0.3093555677266592,0.3643169375412045,0.154741425386354,0.28531435212726114,0.33343142261637854,-0.34093777731072783,0.2611483896682052,0.367969176944382,0.35770844858015904,0.37790404040404046,0.3384226676405718,0.45858256101468436,38.91,0.9720000000000084,13.204,53.97000000000001,69.66,60.870000000000005,11.560000000000002,36.55,84.23,54.36000000000001,22.59,29.759999999999998,20.084000000000003,23.258000000000003,21.827999999999996,50.42999999999999,40.142,23.790000000000006,43.628,71.568,67.488,22.0,38.79,36.75800000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2019-04-27,117,0.0,20.82,13.36,12.38,12.67,12.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.566430555555549,-0.7107993055555397,6.349406944444443,20.3005,66.76535069444444,23.462395833333336,1.3026041666666686,8.959597222222214,41.56422222222223,22.531326388888893,11.181055555555552,9.124513888888885,6.3311583333333346,8.27961944444445,3.540270833333338,17.969761111111115,13.434743055555558,-0.15178472222222084,12.183361111111111,25.51480416666668,30.12777083333333,6.73050694444445,17.230972222222217,14.964281944444423,0.2197600587535324,-2.4013490052551494,0.40431781357898894,0.422381507219841,0.5593143226476036,0.31175120692709724,0.20775186071238735,0.3137113873327107,0.40845344164919645,0.33483914978286367,0.38436079599709705,0.33734523398731453,0.3631500707429927,0.39710405009325894,0.18419723378425276,0.35401420628666497,0.32679987972647917,-0.016014425218634824,0.30790944983600665,0.3445618388476256,0.4041934427182555,0.3246747199442572,0.4021793535202647,0.4323187711459072,29.880000000000003,0.2960000000000065,15.704,48.062,119.36999999999999,75.25999999999999,6.27,28.559999999999988,101.75999999999999,67.28999999999999,29.089999999999996,27.048000000000002,17.433999999999997,20.85,19.22,50.760000000000005,41.11,9.477999999999998,39.568,74.05000000000001,74.538,20.729999999999997,42.843999999999994,34.613999999999976,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
