Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg
2019-04-25 10:30,16.07,63.7,191.8,349.6,68.3,0.663
2019-04-25 11:00,16.44,64.14,531.1,948,320.9,0.671
2019-04-25 11:30,17.46,58.65,733.5,1294,471.9,0.824
2019-04-25 12:00,18.13,57.7,663.1,1205,414.9,0.88
2019-04-25 12:30,18.41,58.07,792.6,1484,505,0.887
2019-04-25 13:00,18.45,57.9,801,1506,504.6,0.895
2019-04-25 13:30,18.74,54.84,796.1,1525,497.4,0.976
2019-04-25 14:00,19.14,51.08,752.8,1444,474.3,1.084
2019-04-25 14:30,19.14,51.13,826,1609,525.1,1.083
2019-04-25 15:00,19.35,52.66,651.3,1270,401.8,1.063
2019-04-25 15:30,18.62,53.2,334.2,629.9,191.1,1.005
2019-04-25 16:00,17.68,58.11,344.5,645.9,165.4,0.848
2019-04-25 16:30,18.64,54.86,313.5,624.5,162,0.97
2019-04-25 17:00,17.98,55.5,115.2,213,44.16,0.917
2019-04-25 17:30,18.29,55.07,240.8,456.3,104.3,0.946
2019-04-25 18:00,18.83,47.67,217.7,431.8,62.42,1.137
2019-04-25 18:30,18.32,42.59,121.7,243,-8.28,1.208
2019-04-25 19:00,17.25,43.17,29.54,67.32,-62.76,1.12
2019-04-25 19:30,15.55,52.89,3.114,5.907,-75.55,0.833
2019-04-25 20:00,14.6,58.24,0.329,0.113,-75.74,0.694
2019-04-25 20:30,14.41,59.11,0.327,0.016,-74.99,0.671
2019-04-25 21:00,14.02,60.09,0.317,0.006,-74.1,0.639
2019-04-25 21:30,13.72,60.75,0.305,0.004,-73.04,0.616
2019-04-25 22:00,13.26,61.65,0.307,0.004,-71.28,0.584
2019-04-25 22:30,12.63,64.63,0.258,0.001,-69.75,0.517
2019-04-25 23:00,11.9,69.6,0.222,0,-67.21,0.424
2019-04-25 23:30,11.41,71.22,0.153,0,-64.68,0.388
2019-04-26 0:00,11.03,73.24,0.106,0,-66.24,0.352
2019-04-26 0:30,10.18,78.15,0.048,0,-66.91,0.272
2019-04-26 1:00,9.99,79.22,0.043,0,-65.01,0.255
2019-04-26 1:30,9.92,79.23,0.022,0,-63.67,0.254
2019-04-26 2:00,9.19,80.7,0.01,0,-65.32,0.225
2019-04-26 2:30,8.85,82.7,0.002,0,-65.02,0.196
2019-04-26 3:00,8.73,83,0.002,0,-65.08,0.191
2019-04-26 3:30,7.687,84.8,0.001,0,-66.33,0.16
2019-04-26 4:00,7.757,86.4,0.001,0,-66.29,0.143
2019-04-26 4:30,7.744,86.9,0.004,0,-64.42,0.138
2019-04-26 5:00,8.56,87.7,0.008,0,-63.81,0.137
2019-04-26 5:30,7.885,87.7,0.845,1.12,-61.31,0.131
2019-04-26 6:00,6.573,88.5,19.2,30.17,-55.57,0.112
2019-04-26 6:30,7.325,89.6,98.7,150.6,-29.01,0.107
2019-04-26 7:00,9.51,88.9,203,331.5,20.04,0.132
2019-04-26 7:30,11.27,80.3,317.2,548.3,92,0.265
2019-04-26 8:00,11.95,71.98,444.1,802,183.7,0.391
2019-04-26 8:30,13.04,68.7,557.7,1034,267.3,0.47
2019-04-26 9:00,13.92,62.66,664.3,1248,350.6,0.594
2019-04-26 9:30,14.62,60.5,762.1,1443,425.7,0.657
2019-04-26 10:00,15.21,58.45,844,1610,483.1,0.718
2019-04-26 10:30,15.93,56.39,913,1753,532.2,0.789
2019-04-26 11:00,16.28,56.09,970,1874,573.9,0.812
2019-04-26 11:30,17.01,53.79,1011,1957,602.4,0.896
2019-04-26 12:00,17.56,50.62,1035,2015,618.8,0.991
2019-04-26 12:30,18.12,47.65,1045,2043,628.4,1.089
2019-04-26 13:00,18.8,48.91,1036,2037,627.3,1.108
2019-04-26 13:30,19.35,45.03,1016,2003,609.4,1.234
2019-04-26 14:00,19.79,42.08,974,1927,582.2,1.336
2019-04-26 14:30,20.12,41.27,920,1832,548.2,1.383
2019-04-26 15:00,20.48,40.85,849,1699,499,1.424
2019-04-26 15:30,20.68,39.81,734.8,1484,420.1,1.467
2019-04-26 16:00,21.02,38.61,667.2,1067,370.5,1.528
2019-04-26 16:30,21.26,37.31,562.7,1151,295.9,1.584
2019-04-26 17:00,21.49,36.64,449.5,930,210.7,1.623
2019-04-26 17:30,21.27,37.87,332.6,697.1,127.4,1.57
2019-04-26 18:00,21.07,39.06,218.6,464.9,48.21,1.522
2019-04-26 18:30,20.44,42.87,116.3,249.9,-14.54,1.373
2019-04-26 19:00,19.2,51.44,31.89,77.21,-53.13,1.082
2019-04-26 19:30,18.38,54.89,3.348,7.041,-62.41,0.953
2019-04-26 20:00,17.44,59.57,0.332,0.185,-62.6,0.807
2019-04-26 20:30,15.68,70.03,0.332,0.023,-61.52,0.536
2019-04-26 21:00,15.48,68.76,0.332,0.007,-59.89,0.549
2019-04-26 21:30,15.27,67.33,0.331,0.003,-61.64,0.567
2019-04-26 22:00,14.28,71.18,0.33,0.002,-61.82,0.469
2019-04-26 22:30,13.8,68.65,0.325,0,-64.19,0.495
2019-04-26 23:00,12.7,73.06,0.329,0,-65.5,0.396
2019-04-26 23:30,11.89,75.94,0.314,0,-63.77,0.335
2019-04-27 0:00,11.37,77.75,0.256,0,-63.74,0.3
2019-04-27 0:30,10.66,79.89,0.227,0,-62.72,0.258
2019-04-27 1:00,10.49,79.14,0.167,0,-62.75,0.264
2019-04-27 1:30,10.3,78.3,0.075,0,-62.49,0.272
2019-04-27 2:00,10.29,77.93,0.065,0,-63.62,0.276
2019-04-27 2:30,10.08,79.09,0.062,0,-62.48,0.258
2019-04-27 3:00,9.86,79.83,0.013,0,-62.57,0.245
2019-04-27 3:30,10.12,76.8,0.043,0,-63.6,0.287
2019-04-27 4:00,9.88,76.38,0.068,0,-63.67,0.288
2019-04-27 4:30,10.14,74.95,0.03,0,-63.81,0.311
2019-04-27 5:00,10.07,75.14,0.076,0,-63.73,0.306
2019-04-27 5:30,10.36,74.85,1.064,1.655,-62.36,0.316
2019-04-27 6:00,10.39,76.04,23.3,38.22,-54.18,0.302
2019-04-27 6:30,11.09,73.84,110.3,179.4,-27.73,0.345
2019-04-27 7:00,12,72.48,218.5,381.6,21.62,0.386
2019-04-27 7:30,13.12,70.01,336.9,611.8,100.9,0.453
2019-04-27 8:00,14.86,64.54,454.4,845,181.9,0.6
2019-04-27 8:30,16.58,56.42,568,1073,262.8,0.823
2019-04-27 9:00,18.12,51.3,673.3,1284,341.5,1.013
2019-04-27 9:30,19.55,46.44,767.7,1476,412.5,1.218
2019-04-27 10:00,20.87,39.76,850,1643,470.6,1.487
2019-04-27 10:30,21.72,36.09,921,1792,521.4,1.661
2019-04-27 11:00,22.29,35.45,972,1905,559.2,1.736
2019-04-27 11:30,23.12,33.21,1013,1991,587.3,1.89
2019-04-27 12:00,23.99,30.46,1035,2041,604.2,2.074
2019-04-27 12:30,24.69,28.2,1043,2066,608.1,2.233
2019-04-27 13:00,25.1,26.45,1037,2059,607.3,2.344
2019-04-27 13:30,25.65,26.06,1013,2020,587.4,2.434
2019-04-27 14:00,25.84,25.01,974,1951,562.6,2.496
2019-04-27 14:30,25.96,23.01,922,1854,528.8,2.581
2019-04-27 15:00,26.09,22.67,853,1725,483.8,2.612
2019-04-27 15:30,26.06,24.1,768.7,1566,429.7,2.561
2019-04-27 16:00,26.17,25.28,672.3,1079,362.7,2.537
2019-04-27 16:30,26.18,26.23,568.8,1176,290.2,2.506
2019-04-27 17:00,26.12,27.15,457.2,954,208.2,2.466
2019-04-27 17:30,25.68,27.66,340.4,718,125.6,2.385
2019-04-27 18:00,25.25,28.73,224.9,480.4,46.07,2.291
2019-04-27 18:30,24.34,33.13,121.1,260.8,-17.09,2.037
2019-04-27 19:00,22.5,40.38,33.94,83.6,-56.54,1.628
2019-04-27 19:30,20.69,48.12,2.746,6.755,-68.72,1.267
2019-04-27 20:00,19.63,47.53,0.332,0.234,-71.74,1.198
2019-04-27 20:30,19.23,46.99,0.332,0.087,-73.29,1.182
2019-04-27 21:00,17.93,52.62,0.332,0.061,-66.01,0.973
2019-04-27 21:30,16.49,59.82,0.332,0.077,-64.59,0.754
2019-04-27 22:00,16.53,57.29,0.326,0.043,-65.17,0.804
2019-04-27 22:30,16.01,59.63,0.315,0.012,-58.83,0.737
2019-04-27 23:00,15.25,63.55,0.296,0.005,-57.56,0.633
2019-04-27 23:30,13.69,68.81,0.295,0.006,-57.29,0.488
2019-04-28 0:00,12.87,70.87,0.26,0.002,-58.88,0.432
2019-04-28 0:30,13.06,67.33,0.271,0.002,-60.9,0.491
2019-04-28 1:00,13.25,63.27,0.227,0,-60.64,0.559
2019-04-28 1:30,12.86,63.3,0.174,0,-59.64,0.545
2019-04-28 2:00,12.38,64.49,0.265,0,-59.55,0.51
2019-04-28 2:30,11.67,68.1,0.226,0,-58.7,0.438
2019-04-28 3:00,11.05,71.17,0.148,0,-58.07,0.38
2019-04-28 3:30,11.14,69.47,0.114,0,-58.46,0.404
2019-04-28 4:00,11.4,67.4,0.083,0,-59.47,0.439
2019-04-28 4:30,11.3,67.89,0.07,0,-61,0.43
2019-04-28 5:00,10.87,70.07,0.074,0,-61.8,0.389
2019-04-28 5:30,10.36,72.8,2.865,2.717,-60.33,0.342
2019-04-28 6:00,10.28,73.91,30.1,44.42,-55.21,0.326
2019-04-28 6:30,11.01,71.06,93.5,156.1,-36.14,0.38
2019-04-28 7:00,12.79,64.85,211.7,372.4,14.17,0.52
2019-04-28 7:30,14.6,59.72,360.8,653,110.6,0.671
2019-04-28 8:00,16.85,51.93,424.4,793.5,165.2,0.924
2019-04-28 8:30,19.06,44.3,587.8,1104,273.8,1.23
2019-04-28 9:00,20.76,37.3,679.8,1290,341.9,1.538
2019-04-28 9:30,22.27,31.53,746,1429,396,1.841
2019-04-28 10:00,23.27,28.67,795.8,1535,433.1,2.036
2019-04-28 10:30,24.42,24.18,903,1747,511.6,2.321
2019-04-28 11:00,25.22,22.52,935,1821,532,2.486
2019-04-28 11:30,25.68,22.1,942,1842,540.6,2.569
2019-04-28 12:00,26.07,21.6,1003,1969,584.4,2.647
2019-04-28 12:30,26.37,20.97,1021,2015,600.8,2.715
2019-04-28 13:00,26.84,20.24,1002,1988,586.1,2.818
2019-04-28 13:30,27.23,19.73,1006,1997,587.1,2.901
2019-04-28 14:00,27.23,19.74,789.3,1583,446.6,2.901
2019-04-28 14:30,28.05,19.32,952,1912,556.1,3.058
2019-04-28 15:00,28.02,18.66,864,1748,506.4,3.078
2019-04-28 15:30,28.29,17.97,771,1566,434.2,3.153
2019-04-28 16:00,28.33,17.78,639.3,1027,341.5,3.168
2019-04-28 16:30,28.08,17.47,514.4,1052,250.7,3.135
2019-04-28 17:00,27.91,18.23,379.1,780.8,154.8,3.074
2019-04-28 17:30,27.99,18.37,379.2,777.5,143.6,3.082
2019-04-28 18:00,27.44,19.39,252.3,522.8,55.99,2.95
2019-04-28 18:30,26.05,24.1,105.8,227.6,-29.43,2.563
2019-04-28 19:00,23.68,32.97,23.42,55.6,-68.73,1.965
2019-04-28 19:30,22.4,35.8,3.23,6.768,-84.1,1.739
2019-04-28 20:00,21.43,35.44,0.332,0.322,-87.3,1.648
2019-04-28 20:30,20.3,36.04,0.332,0.285,-82.1,1.524
2019-04-28 21:00,19.2,40.94,0.332,0.227,-77.4,1.314
2019-04-28 21:30,18.07,44.2,0.332,0.196,-74.61,1.156
2019-04-28 22:00,17.41,45.38,0.332,0.181,-67.8,1.086
2019-04-28 22:30,16.74,49.24,0.332,0.151,-59.08,0.967
2019-04-28 23:00,16.06,55.25,0.329,0.105,-58.3,0.817
2019-04-28 23:30,15.03,59.71,0.297,0.021,-48.01,0.688
2019-04-29 0:00,15.44,58.64,0.235,0.009,-41.33,0.725
2019-04-29 0:30,15.56,61.16,0.22,0.005,-37.42,0.686
2019-04-29 1:00,14.94,66.64,0.271,0.003,-39.71,0.567
2019-04-29 1:30,15.05,62.93,0.124,0.001,-50.96,0.634
2019-04-29 2:00,14.32,63.31,0.105,0,-54.85,0.601
2019-04-29 2:30,12.68,70.57,0.045,0,-56.56,0.433
2019-04-29 3:00,12.31,74.48,0.046,0,-57.08,0.365
2019-04-29 3:30,11.97,75.53,0.035,0,-58.33,0.344
2019-04-29 4:00,10.36,81.7,0.025,0,-58.03,0.23
2019-04-29 4:30,10.33,80.5,0.016,0,-57.92,0.245
2019-04-29 5:00,10.51,79.42,0.008,0,-57.68,0.261
2019-04-29 5:30,10.84,77.06,1.643,2.293,-56.56,0.298
2019-04-29 6:00,11.05,75.26,29.71,46.61,-43.07,0.326
2019-04-29 6:30,11.66,73.21,121.2,205.4,-4.601,0.368
2019-04-29 7:00,12.49,70.19,184.4,334.2,27.88,0.432
2019-04-29 7:30,13.46,64.69,213.9,408.2,48.96,0.545
2019-04-29 8:00,15.13,59.19,408.6,773.1,160.5,0.705
2019-04-29 8:30,17.02,50.81,549.7,1051,258,0.956
2019-04-29 9:00,18.59,41.14,662.3,1274,342.7,1.261
2019-04-29 9:30,20.12,36.13,775.9,1506,428.1,1.506
2019-04-29 10:00,21.59,31.23,847,1649,480.8,1.773
2019-04-29 10:30,22.51,29.17,923,1813,536.5,1.931
2019-04-29 11:00,23.23,26.17,974,1927,572.2,2.103
2019-04-29 11:30,24.29,25.14,1012,2006,599.7,2.272
2019-04-29 12:00,24.92,25.17,1032,2051,612.1,2.359
2019-04-29 12:30,26.11,21.14,1041,2073,627.4,2.668
2019-04-29 13:00,26.61,20.9,1033,2064,619.6,2.756
2019-04-29 13:30,26.98,19.89,1006,2018,600.5,2.854
2019-04-29 14:00,27.62,19.57,968,1947,576.7,2.973
2019-04-29 14:30,28.03,18.56,915,1852,549.2,3.083
2019-04-29 15:00,27.96,19.06,846,1722,492.9,3.051
2019-04-29 15:30,28.29,18.61,765.2,1564,434.7,3.13
2019-04-29 16:00,28.21,19,672,1075,365.5,3.101
2019-04-29 16:30,28.51,19.09,568,1176,289.7,3.151
2019-04-29 17:00,28.68,18.85,457,955,208.3,3.191
2019-04-29 17:30,28.79,18.34,342.7,722.3,123.2,3.232
2019-04-29 18:00,28.81,18.42,226.2,482.3,42.34,3.232
2019-04-29 18:30,28.25,21.19,122.1,262.3,-23.01,3.026
2019-04-29 19:00,25.66,28.39,34.54,83.4,-65.1,2.369
2019-04-29 19:30,23.08,31.66,3.814,8.53,-84,1.93
2019-04-29 20:00,21.86,34.74,0.332,0.324,-85.1,1.711
2019-04-29 20:30,21.01,36.42,0.332,0.285,-83.6,1.582
2019-04-29 21:00,20.18,38.52,0.332,0.229,-78.15,1.453
2019-04-29 21:30,19.19,42.14,0.332,0.223,-74.44,1.288
2019-04-29 22:00,17.67,49.23,0.332,0.195,-70.66,1.027
2019-04-29 22:30,16.88,52.41,0.332,0.123,-70.95,0.915
2019-04-29 23:00,16.42,60.12,0.332,0.088,-70.69,0.745
2019-04-29 23:30,15.85,70.57,0.332,0.061,-70.28,0.53
2019-04-30 0:00,15.38,75.9,0.329,0.032,-68.08,0.421
2019-04-30 0:30,15.33,72.82,0.328,0.025,-67.92,0.473
2019-04-30 1:00,15.14,69.03,0.314,0.006,-65.02,0.533
2019-04-30 1:30,14.71,69,0.316,0.008,-62.38,0.519
2019-04-30 2:00,14.29,68.91,0.315,0.003,-58.63,0.506
2019-04-30 2:30,13.7,72,0.294,0.001,-56.44,0.439
2019-04-30 3:00,13.47,72.5,0.24,0,-54.37,0.424
2019-04-30 3:30,12.79,77.16,0.182,0,-52.99,0.339
2019-04-30 4:00,12.27,80.3,0.122,0.001,-54.78,0.282
2019-04-30 4:30,11.67,81.2,0.109,0,-53.33,0.258
2019-04-30 5:00,11.65,81.6,0.124,0.001,-52.87,0.253
2019-04-30 5:30,11.41,83.5,1.428,2.593,-51.41,0.222
2019-04-30 6:00,11.52,84.6,27.29,45.6,-44.93,0.209
2019-04-30 6:30,12.39,83.2,109.7,187.2,-16.58,0.241
2019-04-30 7:00,13.93,76.5,213.3,382.6,28.69,0.375
2019-04-30 7:30,15.52,69.55,327.4,610.8,106.6,0.538
2019-04-30 8:00,17.2,64.77,442.6,844,187,0.691
2019-04-30 8:30,18.49,57.62,553.5,1070,269.6,0.903
2019-04-30 9:00,19.69,53.59,656.7,1280,346.2,1.064
2019-04-30 9:30,20.49,51.48,749.2,1471,416,1.169
2019-04-30 10:00,21.58,47.42,830,1639,475.6,1.355
2019-04-30 10:30,22.25,42.38,900,1789,526.2,1.547
2019-04-30 11:00,23.08,39.17,954,1909,565.5,1.717
2019-04-30 11:30,23.99,36.88,991,1986,593.9,1.883
2019-04-30 12:00,24.92,34.72,1013,2035,611,2.058
2019-04-30 12:30,25.55,33.09,1019,2054,621.8,2.19
2019-04-30 13:00,26.24,32.38,1011,2042,606.8,2.306
2019-04-30 13:30,26.83,32.64,987,2000,600,2.378
2019-04-30 14:00,27.53,31.39,949,1931,575.4,2.523
2019-04-30 14:30,27.73,30.38,896,1830,543.8,2.59
2019-04-30 15:00,28.09,29.39,831,1704,490.3,2.683
2019-04-30 15:30,28.83,28.52,753.3,1549,439.9,2.835
2019-04-30 16:00,29.24,27.34,666.3,1080,376.7,2.951
2019-04-30 16:30,29.55,26.54,572,1185,301.2,3.037
2019-04-30 17:00,29.69,26.29,452.8,946,212,3.073
2019-04-30 17:30,29.66,26.18,335,706,130,3.071
2019-04-30 18:00,29.35,25.85,219.3,464.2,47.27,3.032
2019-04-30 18:30,28.64,27.56,103.7,222.4,-21.45,2.842
2019-04-30 19:00,27.5,33.26,40.46,86.5,-51.02,2.465
2019-04-30 19:30,24.88,40.61,4.303,8.76,-72.61,1.867
2019-04-30 20:00,23.39,44.09,0.332,0.329,-73.22,1.61
2019-04-30 20:30,21.87,45.97,0.332,0.307,-72.15,1.416
2019-04-30 21:00,21.18,45.91,0.332,0.269,-70.38,1.36
2019-04-30 21:30,20.25,49.38,0.332,0.218,-68.1,1.202
2019-04-30 22:00,19.07,55.82,0.332,0.17,-65.59,0.975
2019-04-30 22:30,18.2,59.7,0.332,0.128,-63.84,0.842
2019-04-30 23:00,17.73,63.51,0.332,0.057,-63.72,0.741
2019-04-30 23:30,17.12,67.17,0.311,0.022,-63.32,0.641
2019-05-01 0:00,16.73,69.82,0.25,0.004,-62.2,0.575
2019-05-01 0:30,16.45,71.56,0.204,0.004,-62.64,0.532
2019-05-01 1:00,16.53,69.44,0.12,0.001,-63.98,0.575
2019-05-01 1:30,16.54,66.96,0.082,0,-63,0.622
2019-05-01 2:00,16.13,67.44,0.167,0.004,-59.93,0.597
2019-05-01 2:30,15.64,69.14,0.161,0.007,-55.85,0.548
2019-05-01 3:00,15.08,71.08,0.098,0.001,-50.26,0.497
2019-05-01 3:30,13.77,78.55,0.086,0.002,-51.21,0.338
2019-05-01 4:00,13.24,80.9,0.059,0.001,-49.59,0.291
2019-05-01 4:30,12.92,81.9,0.047,0.001,-48.38,0.27
2019-05-01 5:00,12.43,83.5,0.107,0.013,-48.96,0.238
2019-05-01 5:30,12.43,84.3,1.738,2.825,-46.79,0.227
2019-05-01 6:00,12.73,83.6,26.23,45.35,-37,0.241
2019-05-01 6:30,13.5,82,80.5,146.9,-17.24,0.278
2019-05-01 7:00,14.61,76.43,135.4,258.8,8.3,0.392
2019-05-01 7:30,16.06,69.65,270.2,513.9,83.5,0.556
2019-05-01 8:00,18.35,62.47,434.1,827,185.3,0.793
2019-05-01 8:30,19.79,57.16,552,1063,267.6,0.989
2019-05-01 9:00,21.24,49.37,662.8,1287,349.2,1.278
2019-05-01 9:30,22.25,46,729.6,1427,398.9,1.45
2019-05-01 10:00,23.45,40.83,845,1660,478,1.709
2019-05-01 10:30,24.21,39.63,906,1795,519.9,1.825
2019-05-01 11:00,25.19,36.91,965,1921,564,2.022
2019-05-01 11:30,25.98,34.39,1003,2001,589.6,2.203
2019-05-01 12:00,27.23,31.23,1029,2053,605.6,2.486
2019-05-01 12:30,28.22,27.03,1049,2093,615.4,2.795
2019-05-01 13:00,28.91,26.08,895,1799,518.3,2.946
2019-05-01 13:30,29.57,20.25,1009,2022,587.9,3.305
2019-05-01 14:00,30.26,15.42,992,1990,577.2,3.643
2019-05-01 14:30,30.43,16.87,902,1824,519.2,3.617
2019-05-01 15:00,30.43,16.71,854,1736,492.1,3.622
2019-05-01 15:30,30.46,16.69,770.9,1575,434.7,3.629
2019-05-01 16:00,30.72,16.81,671.9,1077,364.5,3.679
2019-05-01 16:30,30.89,17.14,570.2,1182,291.7,3.698
2019-05-01 17:00,30.62,17.45,458.4,956,209,3.629
2019-05-01 17:30,29.91,23.79,337.7,711.7,129.5,3.228
2019-05-01 18:00,28.06,32.38,223.2,473.8,49.51,2.567
2019-05-01 18:30,26.45,35.97,124.6,264,-15.38,2.212
2019-05-01 19:00,24.77,40.43,38.94,89.6,-60.65,1.862
2019-05-01 19:30,23.16,45.38,3.994,9.2,-77.52,1.55
2019-05-01 20:00,22.08,49.4,0.332,0.329,-75.17,1.345
2019-05-01 20:30,21.06,52.6,0.332,0.307,-76.12,1.183
2019-05-01 21:00,20.38,52.89,0.332,0.283,-74.99,1.128
2019-05-01 21:30,19.69,52.89,0.332,0.24,-70.19,1.08
2019-05-01 22:00,18.79,56.23,0.332,0.176,-67.52,0.949
2019-05-01 22:30,18.01,60.13,0.332,0.155,-68.25,0.823
2019-05-01 23:00,17.79,60.18,0.332,0.11,-68.1,0.811
2019-05-01 23:30,17.44,61.14,0.332,0.052,-66.49,0.774
2019-05-02 0:00,17.06,63.03,0.332,0.036,-61.22,0.719
2019-05-02 0:30,16.09,68.85,0.328,0.007,-57.55,0.57
2019-05-02 1:00,15.28,72.07,0.325,0.007,-54.96,0.486
2019-05-02 1:30,14.3,76.91,0.304,0.003,-54.65,0.377
2019-05-02 2:00,13.45,80.5,0.257,0.001,-58.05,0.301
2019-05-02 2:30,13.45,81.3,0.233,0.003,-58.55,0.288
2019-05-02 3:00,12.78,81.7,0.175,0.001,-58.84,0.271
2019-05-02 3:30,12,84,0.085,0,-58.9,0.225
2019-05-02 4:00,11.88,84.4,0.126,0,-57.8,0.217
2019-05-02 4:30,11.98,83.6,0.142,0,-56.34,0.229
2019-05-02 5:00,12.61,80.9,0.083,0.008,-59.66,0.278
2019-05-02 5:30,12.64,79.32,1.415,2.932,-61.3,0.302
2019-05-02 6:00,12.32,78.64,32.27,50.37,-50.62,0.306
2019-05-02 6:30,13.27,73.11,118.5,197.3,-22.82,0.411
2019-05-02 7:00,14.75,65.98,223.7,398.1,27.47,0.571
2019-05-02 7:30,16.28,62.93,343.5,634.3,109,0.686
2019-05-02 8:00,18.67,56.12,460.1,868,189.5,0.948
2019-05-02 8:30,21.42,46.16,569.3,1091,265.4,1.375
2019-05-02 9:00,22.83,43.63,668.9,1295,339.5,1.566
2019-05-02 9:30,24.17,37.82,760.5,1484,407.9,1.879
2019-05-02 10:00,26.22,28.65,841,1650,468.2,2.431
2019-05-02 10:30,27.06,27.15,907,1793,532.2,2.606
2019-05-02 11:00,27.32,28.19,959,1906,571.7,2.608
2019-05-02 11:30,27.95,26.6,1005,2004,609.7,2.768
2019-05-02 12:00,28.45,25.36,1021,2040,602.1,2.897
2019-05-02 12:30,29.15,22.31,1031,2067,606.6,3.141
2019-05-02 13:00,29.71,22.03,1022,2057,598.6,3.254
2019-05-02 13:30,29.84,22.35,1000,2020,581,3.266
2019-05-02 14:00,29.98,22.39,963,1952,563.3,3.289
2019-05-02 14:30,30.1,22.78,908,1850,527,3.295
2019-05-02 15:00,30.14,23.04,842,1724,487.2,3.292
2019-05-02 15:30,30.36,23.22,765.7,1572,437.8,3.325
2019-05-02 16:00,30.3,23.44,677.5,1104,377.7,3.305
2019-05-02 16:30,29.42,26.87,593.9,1226,333.5,3.001
2019-05-02 17:00,29.21,27.09,504.8,1046,263.5,2.957
2019-05-02 17:30,28.43,28.37,375.2,782.3,167.4,2.776
2019-05-02 18:00,28.05,28.73,237.4,499.5,65.45,2.701
2019-05-02 18:30,26.79,32.12,130.8,271.8,-4.688,2.391
2019-05-02 19:00,25.07,35.5,39.61,87.4,-55.4,2.053
2019-05-02 19:30,23.7,39.3,3.439,8.52,-73.92,1.779
2019-05-02 20:00,22.62,41.33,0.332,0.331,-75,1.611
2019-05-02 20:30,21.78,43.75,0.332,0.32,-73.99,1.467
2019-05-02 21:00,20.89,45.42,0.332,0.312,-72.17,1.348
2019-05-02 21:30,20,46.7,0.332,0.292,-68.71,1.246
2019-05-02 22:00,19.14,50.21,0.332,0.281,-61.16,1.104
2019-05-02 22:30,18.37,55.86,0.332,0.255,-55.93,0.932
2019-05-02 23:00,18.25,59.02,0.332,0.174,-57.5,0.859
2019-05-02 23:30,17.8,61.46,0.332,0.166,-49.37,0.785
2019-05-03 0:00,17.73,62.3,0.332,0.101,-43.32,0.765
2019-05-03 0:30,17.61,63.65,0.332,0.147,-42.92,0.732
2019-05-03 1:00,16.98,67.86,0.331,0.154,-49.7,0.622
2019-05-03 1:30,16.75,68.05,0.329,0.092,-47.25,0.609
2019-05-03 2:00,16.87,67.42,0.327,0.072,-31.12,0.626
2019-05-03 2:30,17.01,66.86,0.312,0.045,-45.25,0.642
2019-05-03 3:00,15.67,73.24,0.301,0.023,-52.07,0.477
2019-05-03 3:30,15.16,73.62,0.245,0.01,-52.99,0.454
2019-05-03 4:00,14.58,76.12,0.21,0.002,-51.76,0.396
2019-05-03 4:30,13.83,78.96,0.198,0.002,-51.73,0.333
2019-05-03 5:00,12.99,81.2,0.193,0.04,-50.76,0.281
2019-05-03 5:30,13.12,80.5,1.671,3.497,-49.86,0.294
2019-05-03 6:00,13.45,79.65,27.85,51.41,-39.9,0.314
2019-05-03 6:30,15.02,75.15,114.9,197.1,-17.16,0.427
2019-05-03 7:00,17.4,64.3,215.7,389.8,27.87,0.711
2019-05-03 7:30,18.68,58.53,328.5,611.2,104.9,0.893
2019-05-03 8:00,19.33,55.04,444.9,845,186.8,1.009
2019-05-03 8:30,19.84,49.61,554.5,1069,268.2,1.166
2019-05-03 9:00,20.5,50.91,656.6,1278,350.5,1.184
2019-05-03 9:30,21.66,43.97,745.8,1460,423.1,1.451
2019-05-03 10:00,22.22,41.72,823,1622,479.7,1.561
2019-05-03 10:30,22.62,40.19,888,1763,533.5,1.642
2019-05-03 11:00,23.27,36.65,942,1884,568.5,1.809
2019-05-03 11:30,23.92,34.01,981,1965,600.7,1.959
2019-05-03 12:00,24.56,33.98,1006,2020,619.8,2.037
2019-05-03 12:30,25.14,31.69,1014,2043,621.5,2.183
2019-05-03 13:00,25.93,29.43,1004,2029,616.1,2.363
2019-05-03 13:30,26.79,28.75,982,1990,596.9,2.509
2019-05-03 14:00,26.77,30.94,940,1911,575.9,2.431
2019-05-03 14:30,26.28,35.82,886,1813,538.4,2.194
2019-05-03 15:00,26.04,39.73,815,1674,494.4,2.031
2019-05-03 15:30,25.69,42.77,743.1,1530,440.2,1.889
2019-05-03 16:00,24.97,46.98,642.7,1058,368.5,1.677
2019-05-03 16:30,24.14,51.84,538.9,1125,301.4,1.45
2019-05-03 17:00,23.45,54.86,435.3,918,219.1,1.303
2019-05-03 17:30,22.75,56.67,325.4,690.7,136.9,1.199
2019-05-03 18:00,22.07,60.13,214.4,457.6,59.64,1.058
2019-05-03 18:30,21.38,63.46,114.2,241.9,-4.724,0.931
2019-05-03 19:00,20.18,68.59,38.55,83.9,-45.12,0.744
2019-05-03 19:30,18.96,73.64,5.727,11.71,-63.51,0.578
2019-05-03 20:00,18.01,77.47,0.34,0.343,-67.27,0.465
2019-05-03 20:30,17.48,79.52,0.332,0.175,-58.17,0.409
2019-05-03 21:00,17.34,80.1,0.332,0.159,-53.05,0.393
